game,day,CDA.ask.accepted.quantity,CDA.bid.accepted.quantity,CDA.ask.accepted.price.min,CDA.bid.accepted.price.min,CDA.ask.accepted.price.max,CDA.bid.accepted.price.max,CDA.ask.accepted.price.mean,CDA.bid.accepted.price.mean,CDA.ask.accepted.price.stdev,CDA.bid.accepted.price.stdev,CDA.transaction.quantity,CDA.transaction.price.min,CDA.transaction.price.max,CDA.transaction.price.mean,CDA.transaction.price.stdev
0,23,+18.000,+18.000,+95.445,+97.552,+106.272,+163.339,+101.735,+113.022,+3.345,+17.451,+18.000,+96.499,+134.240,+107.378,+9.625
0,24,+23.000,+23.000,+97.514,+102.822,+145.652,+172.067,+110.518,+124.285,+12.256,+21.986,+23.000,+100.168,+154.428,+117.401,+16.183
0,25,+21.000,+21.000,+99.581,+101.469,+111.212,+135.710,+104.045,+108.612,+3.108,+7.821,+21.000,+101.397,+119.708,+106.329,+4.894
0,26,+29.000,+29.000,+96.546,+97.254,+119.302,+187.721,+103.132,+117.343,+5.896,+26.155,+29.000,+97.242,+145.393,+110.237,+14.944
0,27,+19.000,+19.000,+95.990,+100.866,+121.128,+180.779,+103.701,+113.296,+4.976,+21.864,+19.000,+99.285,+146.013,+108.499,+12.946
0,28,+13.000,+13.000,+97.092,+98.523,+136.725,+185.212,+104.398,+135.220,+9.606,+21.992,+13.000,+98.502,+152.823,+119.809,+13.806
0,29,+25.000,+25.000,+96.347,+103.094,+122.759,+204.091,+105.382,+118.394,+6.922,+22.060,+25.000,+99.720,+163.425,+111.888,+13.457
0,30,+23.000,+23.000,+96.363,+100.010,+115.204,+176.922,+103.444,+118.893,+4.499,+24.134,+23.000,+98.186,+141.920,+111.168,+13.148
0,31,+12.000,+12.000,+97.690,+98.911,+114.279,+119.713,+102.794,+109.415,+3.847,+6.736,+12.000,+98.301,+116.996,+106.104,+4.687
0,32,+12.000,+12.000,+98.024,+103.739,+114.683,+160.699,+102.795,+122.269,+3.913,+22.722,+12.000,+102.019,+132.479,+112.532,+11.899
0,33,+22.000,+22.000,+97.918,+100.431,+107.539,+129.094,+101.081,+113.684,+2.266,+11.202,+22.000,+99.474,+117.615,+107.383,+6.285
0,34,+18.000,+18.000,+98.265,+100.767,+111.944,+152.759,+102.541,+113.624,+3.530,+12.609,+18.000,+100.557,+127.025,+108.082,+6.716
0,35,+27.000,+27.000,+98.435,+99.775,+123.060,+175.407,+103.829,+127.492,+5.314,+22.983,+27.000,+99.230,+147.275,+115.661,+12.947
0,36,+21.000,+21.000,+98.740,+101.958,+108.885,+138.224,+104.206,+112.167,+3.117,+9.799,+21.000,+100.418,+120.960,+108.187,+5.808
0,37,+7.000,+7.000,+97.485,+98.701,+103.280,+109.979,+100.241,+103.618,+1.775,+3.058,+7.000,+98.093,+106.629,+101.930,+2.322
0,38,+12.000,+12.000,+97.091,+97.881,+101.329,+142.742,+99.529,+112.617,+1.520,+15.922,+12.000,+97.613,+121.792,+106.073,+8.432
0,39,+23.000,+23.000,+98.392,+101.667,+105.237,+115.636,+102.727,+107.252,+1.586,+4.449,+23.000,+101.093,+110.207,+104.990,+2.725
0,40,+24.000,+24.000,+97.398,+102.089,+107.366,+170.970,+102.769,+114.469,+2.613,+19.389,+24.000,+101.464,+138.069,+108.619,+9.677
0,41,+26.000,+26.000,+99.039,+101.216,+110.137,+147.935,+103.535,+111.757,+2.318,+11.174,+26.000,+100.127,+125.728,+107.646,+6.211
0,42,+33.000,+33.000,+97.880,+101.474,+141.769,+162.353,+107.978,+119.401,+7.991,+14.046,+33.000,+99.677,+144.545,+113.689,+10.114
0,43,+25.000,+25.000,+95.990,+98.788,+108.394,+141.365,+103.526,+109.258,+3.795,+10.333,+25.000,+98.755,+124.879,+106.392,+6.432
0,44,+20.000,+20.000,+96.735,+97.105,+105.318,+132.347,+100.341,+107.252,+2.042,+11.103,+20.000,+97.081,+116.779,+103.796,+5.968
0,45,+19.000,+19.000,+97.372,+98.055,+122.957,+135.702,+102.767,+111.186,+6.527,+11.634,+19.000,+97.714,+124.212,+106.977,+8.051
0,46,+15.000,+15.000,+97.337,+97.357,+101.712,+109.780,+99.651,+103.919,+1.211,+3.724,+15.000,+97.347,+104.854,+101.785,+2.227
0,47,+14.000,+14.000,+98.646,+100.175,+104.561,+119.714,+100.610,+107.416,+1.278,+7.927,+14.000,+99.410,+110.494,+104.013,+4.301
0,48,+23.000,+23.000,+97.754,+98.983,+111.457,+159.760,+101.719,+111.081,+3.665,+15.135,+23.000,+98.535,+133.060,+106.400,+9.180
0,49,+15.000,+15.000,+98.854,+101.114,+104.776,+105.969,+101.602,+103.187,+1.571,+1.252,+15.000,+100.429,+105.240,+102.394,+1.320
0,50,+16.000,+16.000,+95.884,+97.335,+106.155,+122.700,+100.246,+107.095,+2.514,+7.516,+16.000,+96.609,+111.501,+103.670,+4.485
0,51,+27.000,+27.000,+99.434,+104.579,+117.367,+135.949,+106.569,+113.604,+3.779,+8.480,+27.000,+102.244,+121.943,+110.087,+5.360
0,52,+24.000,+24.000,+97.259,+99.657,+106.212,+148.027,+102.142,+116.204,+3.266,+17.890,+24.000,+98.458,+127.119,+109.173,+10.097
0,53,+28.000,+28.000,+97.121,+100.216,+104.887,+142.967,+102.297,+111.008,+2.464,+12.583,+28.000,+98.668,+123.927,+106.652,+6.638
0,54,+13.000,+13.000,+99.021,+101.032,+103.836,+113.247,+101.459,+105.972,+1.465,+4.141,+13.000,+100.514,+107.950,+103.715,+2.208
0,55,+22.000,+22.000,+97.935,+101.504,+106.187,+128.109,+102.576,+109.376,+2.381,+8.911,+22.000,+99.830,+116.498,+105.976,+5.268
0,56,+21.000,+21.000,+97.571,+101.504,+118.953,+188.313,+103.266,+121.702,+6.333,+27.500,+21.000,+99.538,+150.651,+112.484,+15.212
0,57,+27.000,+27.000,+97.535,+98.909,+109.205,+123.009,+100.981,+105.127,+2.657,+6.390,+27.000,+98.565,+111.628,+103.054,+3.983
0,58,+24.000,+24.000,+99.022,+102.218,+133.063,+158.868,+104.046,+115.009,+6.600,+15.563,+24.000,+100.960,+135.130,+109.528,+9.666
0,59,+32.000,+32.000,+96.524,+98.638,+122.913,+143.176,+104.191,+112.959,+4.424,+13.464,+32.000,+97.581,+133.045,+108.575,+8.207
0,60,+24.000,+24.000,+95.866,+96.866,+113.785,+174.703,+104.038,+116.867,+4.227,+22.790,+24.000,+96.366,+141.973,+110.452,+12.501
0,61,+21.000,+21.000,+96.945,+100.310,+104.361,+117.992,+101.084,+104.329,+1.740,+4.897,+21.000,+98.628,+110.173,+102.707,+2.999
0,62,+34.000,+34.000,+98.208,+101.406,+128.308,+150.004,+106.847,+116.244,+7.870,+15.666,+34.000,+100.954,+134.304,+111.546,+10.673
0,63,+18.000,+18.000,+99.418,+99.769,+112.185,+145.991,+102.894,+116.273,+2.807,+12.501,+18.000,+99.593,+125.152,+109.583,+6.809
0,64,+21.000,+21.000,+96.101,+98.629,+125.081,+136.049,+103.572,+114.942,+5.355,+14.055,+21.000,+97.365,+130.565,+109.257,+8.568
0,65,+29.000,+29.000,+97.628,+101.187,+106.423,+140.618,+102.938,+108.885,+2.536,+8.190,+29.000,+100.024,+123.520,+105.911,+4.799
0,66,+19.000,+19.000,+96.420,+100.290,+102.789,+136.867,+100.740,+106.266,+2.083,+10.464,+19.000,+98.455,+119.489,+103.503,+5.715
0,67,+27.000,+27.000,+98.176,+101.113,+110.493,+161.816,+102.307,+120.629,+2.252,+22.270,+27.000,+99.646,+136.154,+111.468,+11.726
0,68,+24.000,+24.000,+97.586,+99.469,+129.710,+131.341,+103.252,+110.359,+5.838,+8.697,+24.000,+98.527,+130.053,+106.805,+6.549
0,69,+20.000,+20.000,+97.317,+99.480,+104.771,+152.402,+101.776,+111.578,+2.651,+12.508,+20.000,+98.399,+126.439,+106.677,+6.571
0,70,+28.000,+28.000,+96.664,+97.378,+104.771,+171.165,+101.118,+116.567,+2.184,+20.966,+28.000,+97.021,+137.262,+108.842,+10.877
0,71,+29.000,+29.000,+95.546,+99.437,+103.145,+144.594,+101.441,+105.605,+1.961,+8.389,+29.000,+98.038,+123.870,+103.523,+4.680
0,72,+33.000,+33.000,+97.098,+100.627,+105.962,+138.327,+101.111,+108.952,+1.774,+12.052,+33.000,+98.863,+120.028,+105.032,+6.431
0,73,+33.000,+33.000,+98.383,+102.515,+127.976,+129.642,+103.736,+110.425,+4.743,+8.635,+33.000,+100.457,+127.976,+107.080,+5.763
0,74,+21.000,+21.000,+96.157,+97.115,+121.067,+148.136,+105.569,+117.389,+7.560,+15.143,+21.000,+96.823,+130.951,+111.479,+10.818
0,75,+29.000,+29.000,+96.651,+99.344,+109.339,+162.843,+103.314,+112.485,+3.132,+16.034,+29.000,+98.830,+134.130,+107.900,+9.003
0,76,+20.000,+20.000,+96.395,+98.198,+113.819,+122.909,+102.189,+109.358,+3.852,+7.283,+20.000,+97.297,+114.009,+105.774,+4.807
0,77,+22.000,+22.000,+97.311,+98.907,+110.986,+137.560,+102.038,+112.565,+3.403,+12.786,+22.000,+98.382,+120.082,+107.302,+6.905
0,78,+23.000,+23.000,+96.604,+99.873,+123.309,+150.654,+103.267,+112.681,+4.911,+15.872,+23.000,+99.386,+136.981,+107.974,+9.513
0,79,+20.000,+20.000,+97.623,+98.960,+127.309,+171.591,+104.221,+117.243,+7.120,+20.245,+20.000,+98.506,+140.977,+110.732,+11.679
0,80,+26.000,+26.000,+95.951,+99.259,+105.310,+125.246,+100.952,+107.622,+2.091,+9.164,+26.000,+97.605,+114.806,+104.287,+5.176
0,81,+26.000,+26.000,+98.827,+100.441,+111.177,+134.329,+103.293,+109.073,+2.718,+10.121,+26.000,+99.634,+119.278,+106.183,+5.798
0,82,+24.000,+24.000,+98.025,+100.519,+105.386,+144.470,+102.220,+112.272,+2.067,+16.039,+24.000,+99.328,+124.531,+107.246,+8.690
0,83,+20.000,+20.000,+96.277,+99.313,+102.468,+118.879,+100.728,+104.691,+1.469,+6.120,+20.000,+98.795,+110.331,+102.709,+3.423
0,84,+26.000,+26.000,+99.119,+100.237,+121.240,+150.355,+105.036,+117.970,+5.476,+15.233,+26.000,+99.797,+128.342,+111.503,+9.094
0,85,+21.000,+21.000,+97.848,+98.665,+105.466,+142.590,+102.688,+110.781,+1.826,+12.499,+21.000,+98.257,+123.661,+106.735,+6.889
0,86,+21.000,+21.000,+96.424,+97.145,+106.309,+139.900,+102.950,+110.858,+2.712,+11.004,+21.000,+97.132,+122.114,+106.904,+6.211
0,87,+27.000,+27.000,+98.957,+103.308,+121.515,+142.771,+104.915,+111.108,+4.434,+11.471,+27.000,+102.269,+127.670,+108.012,+7.519
0,88,+33.000,+33.000,+97.390,+103.060,+105.789,+137.860,+103.344,+109.129,+2.017,+9.991,+33.000,+100.225,+121.750,+106.237,+5.527
0,89,+24.000,+24.000,+99.031,+99.347,+106.859,+141.014,+103.247,+111.940,+2.493,+10.463,+24.000,+99.189,+123.327,+107.594,+5.917
0,90,+29.000,+29.000,+98.421,+102.862,+110.441,+136.007,+103.860,+109.196,+2.634,+9.132,+29.000,+101.886,+122.194,+106.528,+5.619
0,91,+31.000,+31.000,+97.480,+99.028,+104.103,+130.489,+101.263,+105.886,+1.826,+5.996,+31.000,+98.254,+116.721,+103.574,+3.509
0,92,+28.000,+28.000,+96.361,+96.960,+125.849,+126.761,+103.037,+109.960,+5.507,+10.380,+28.000,+96.660,+125.849,+106.499,+7.308
0,93,+24.000,+24.000,+97.539,+97.950,+113.953,+134.933,+103.862,+108.529,+3.365,+8.723,+24.000,+97.745,+120.878,+106.195,+5.712
0,94,+27.000,+27.000,+98.008,+99.260,+106.499,+144.742,+102.420,+107.378,+2.397,+9.630,+27.000,+98.634,+124.769,+104.899,+5.469
0,95,+28.000,+28.000,+95.432,+98.052,+104.419,+125.912,+101.445,+106.202,+2.400,+6.072,+28.000,+97.637,+114.430,+103.823,+3.689
0,96,+30.000,+30.000,+101.938,+103.124,+114.059,+159.717,+105.880,+115.403,+3.275,+16.001,+30.000,+103.034,+132.068,+110.641,+8.363
0,97,+23.000,+23.000,+97.294,+98.136,+117.395,+139.879,+102.730,+114.921,+4.348,+13.508,+23.000,+97.715,+123.534,+108.826,+8.000
0,98,+31.000,+31.000,+96.109,+98.674,+114.732,+152.501,+103.228,+111.020,+4.438,+12.780,+31.000,+97.391,+130.818,+107.124,+7.939
0,99,+24.000,+24.000,+96.503,+102.326,+103.993,+121.606,+101.862,+105.860,+2.024,+5.033,+24.000,+99.555,+112.799,+103.861,+2.982
0,100,+24.000,+24.000,+99.905,+100.984,+113.731,+124.663,+102.875,+108.709,+3.093,+8.382,+24.000,+100.849,+119.197,+105.792,+5.359
0,101,+19.000,+19.000,+96.837,+97.686,+125.410,+158.015,+101.118,+111.762,+6.020,+18.861,+19.000,+97.261,+141.713,+106.440,+11.827
0,102,+29.000,+29.000,+96.142,+100.307,+120.486,+146.397,+104.021,+115.908,+5.901,+15.391,+29.000,+99.238,+130.965,+109.965,+9.949
0,103,+15.000,+15.000,+97.645,+99.732,+103.784,+120.951,+99.676,+106.137,+1.385,+7.942,+15.000,+98.961,+112.367,+102.906,+4.381
0,104,+28.000,+28.000,+95.965,+100.346,+113.774,+139.925,+102.514,+112.150,+3.546,+13.795,+28.000,+98.718,+123.305,+107.332,+8.078
0,105,+23.000,+23.000,+100.574,+102.333,+111.136,+136.613,+104.345,+109.290,+2.863,+8.988,+23.000,+101.867,+121.400,+106.817,+5.268
0,106,+36.000,+36.000,+95.905,+99.007,+108.323,+121.567,+102.141,+106.638,+3.197,+5.719,+36.000,+97.727,+114.210,+104.390,+4.077
0,107,+16.000,+16.000,+96.318,+99.956,+105.308,+122.380,+100.870,+105.367,+2.554,+5.911,+16.000,+98.780,+113.844,+103.118,+3.925
0,108,+22.000,+22.000,+95.471,+97.998,+104.073,+113.510,+100.175,+103.052,+2.124,+3.704,+22.000,+97.320,+108.208,+101.613,+2.676
0,109,+13.000,+13.000,+95.946,+96.642,+103.967,+122.874,+100.248,+104.325,+2.082,+6.052,+13.000,+96.294,+112.112,+102.287,+3.577
0,110,+24.000,+24.000,+97.995,+101.122,+109.543,+147.682,+101.723,+116.524,+2.427,+13.324,+24.000,+100.551,+125.371,+109.123,+7.173
0,111,+23.000,+23.000,+99.225,+101.362,+104.347,+116.362,+101.578,+103.760,+1.258,+3.242,+23.000,+100.629,+109.044,+102.669,+1.903
0,112,+26.000,+26.000,+97.060,+99.652,+111.911,+141.660,+101.438,+106.331,+2.952,+8.358,+26.000,+99.126,+126.785,+103.885,+5.443
0,113,+34.000,+34.000,+97.038,+99.652,+108.379,+131.109,+101.667,+109.931,+2.844,+9.938,+34.000,+98.445,+117.641,+105.799,+5.899
0,114,+22.000,+22.000,+96.496,+97.574,+104.254,+151.144,+102.076,+110.879,+1.913,+14.824,+22.000,+97.035,+127.659,+106.477,+7.941
0,115,+28.000,+28.000,+96.423,+99.750,+106.822,+142.028,+101.410,+106.474,+2.777,+9.003,+28.000,+99.258,+123.100,+103.942,+5.307
0,116,+22.000,+22.000,+97.794,+99.538,+105.308,+117.963,+101.771,+105.295,+2.139,+4.621,+22.000,+98.666,+110.662,+103.533,+3.057
0,117,+17.000,+17.000,+100.124,+102.755,+105.308,+125.731,+102.539,+107.600,+1.552,+5.780,+17.000,+101.440,+114.502,+105.070,+3.273
0,118,+19.000,+19.000,+98.721,+100.784,+109.027,+137.061,+103.779,+111.471,+2.163,+11.755,+19.000,+99.752,+120.167,+107.625,+6.036
0,119,+21.000,+21.000,+99.966,+100.513,+107.410,+150.128,+102.180,+106.658,+1.818,+10.237,+21.000,+100.357,+126.705,+104.419,+5.513
0,120,+34.000,+34.000,+96.063,+100.059,+120.111,+127.172,+103.246,+108.475,+5.353,+7.640,+34.000,+98.061,+122.977,+105.861,+6.188
0,121,+33.000,+33.000,+97.183,+101.095,+115.912,+126.159,+102.628,+109.778,+3.535,+8.241,+33.000,+100.080,+117.944,+106.203,+5.150
0,122,+26.000,+26.000,+97.345,+100.411,+103.786,+127.299,+101.216,+108.223,+1.912,+8.635,+26.000,+99.251,+115.542,+104.719,+5.122
0,123,+19.000,+19.000,+98.401,+100.235,+104.404,+144.122,+101.299,+105.581,+1.767,+9.843,+19.000,+99.318,+124.263,+103.440,+5.439
0,124,+23.000,+23.000,+96.919,+99.190,+123.643,+142.001,+101.343,+107.391,+5.431,+11.169,+23.000,+98.055,+132.822,+104.367,+7.808
0,125,+28.000,+28.000,+96.367,+97.393,+114.388,+142.458,+101.876,+107.514,+3.712,+10.016,+28.000,+96.880,+128.423,+104.695,+6.401
0,126,+27.000,+27.000,+96.936,+100.051,+109.020,+120.535,+101.435,+106.008,+2.836,+4.993,+27.000,+99.832,+114.593,+103.722,+3.563
0,127,+15.000,+15.000,+95.075,+96.909,+101.485,+104.548,+99.349,+101.061,+2.237,+1.792,+15.000,+95.992,+102.555,+100.205,+1.921
0,128,+42.000,+42.000,+98.268,+98.880,+120.933,+131.591,+103.291,+111.390,+4.321,+9.532,+42.000,+98.772,+126.262,+107.340,+6.002
0,129,+21.000,+21.000,+95.422,+96.078,+111.445,+164.457,+100.588,+109.709,+3.519,+16.241,+21.000,+95.750,+137.951,+105.149,+9.600
0,130,+20.000,+20.000,+95.236,+97.543,+113.118,+147.974,+101.546,+110.713,+4.006,+14.055,+20.000,+96.389,+125.013,+106.129,+8.052
0,131,+35.000,+35.000,+99.212,+101.098,+111.810,+119.336,+103.338,+107.036,+2.127,+5.052,+35.000,+100.577,+113.240,+105.187,+3.140
0,132,+27.000,+27.000,+99.157,+100.056,+114.475,+136.045,+103.552,+113.222,+3.281,+10.575,+27.000,+99.984,+119.815,+108.387,+6.052
0,133,+22.000,+22.000,+98.819,+101.119,+107.565,+115.211,+102.852,+105.458,+2.140,+3.528,+22.000,+99.969,+109.748,+104.155,+2.513
0,134,+23.000,+23.000,+95.653,+96.157,+102.949,+110.540,+100.488,+102.096,+2.171,+2.518,+23.000,+95.905,+106.694,+101.292,+2.176
0,135,+25.000,+25.000,+97.063,+97.949,+103.197,+117.330,+99.914,+101.971,+1.485,+3.975,+25.000,+97.663,+108.599,+100.943,+2.385
0,136,+23.000,+23.000,+96.603,+98.927,+105.409,+121.672,+100.721,+104.363,+2.144,+5.866,+23.000,+97.765,+113.161,+102.542,+3.793
0,137,+29.000,+29.000,+97.134,+99.273,+102.773,+141.268,+100.838,+107.578,+1.903,+10.392,+29.000,+98.594,+122.020,+104.208,+5.706
0,138,+30.000,+30.000,+96.641,+100.986,+110.408,+128.458,+101.991,+106.997,+2.850,+8.664,+30.000,+99.362,+119.433,+104.494,+5.301
0,139,+29.000,+29.000,+96.149,+102.318,+122.452,+130.338,+102.753,+108.886,+4.816,+9.143,+29.000,+99.629,+125.034,+105.819,+6.162
0,140,+24.000,+24.000,+99.479,+102.042,+104.822,+140.247,+102.063,+109.308,+1.165,+12.676,+24.000,+100.761,+121.372,+105.685,+6.387
0,141,+25.000,+25.000,+95.135,+97.738,+115.291,+126.225,+101.532,+107.584,+5.318,+9.636,+25.000,+97.642,+120.758,+104.558,+7.141
0,142,+11.000,+11.000,+95.508,+97.547,+100.271,+104.161,+97.877,+99.128,+1.135,+1.836,+11.000,+96.601,+100.959,+98.503,+1.244
0,143,+18.000,+18.000,+96.152,+97.487,+102.643,+125.218,+101.011,+105.980,+1.915,+8.778,+18.000,+96.819,+113.930,+103.496,+4.914
0,144,+35.000,+35.000,+97.952,+100.829,+106.729,+137.029,+101.574,+110.273,+2.653,+12.339,+35.000,+99.391,+119.971,+105.923,+6.810
0,145,+26.000,+26.000,+96.574,+97.369,+105.653,+119.919,+100.466,+105.151,+2.673,+5.658,+26.000,+97.192,+112.786,+102.808,+3.864
0,146,+28.000,+28.000,+96.523,+97.802,+102.347,+125.845,+100.051,+104.504,+1.213,+7.870,+28.000,+97.162,+113.394,+102.277,+4.173
0,147,+27.000,+27.000,+95.589,+99.703,+105.006,+116.018,+100.790,+105.268,+2.291,+5.178,+27.000,+97.771,+110.512,+103.029,+3.371
0,148,+27.000,+27.000,+97.433,+98.257,+105.099,+132.638,+100.693,+105.452,+1.882,+7.418,+27.000,+97.845,+116.536,+103.073,+4.188
0,149,+25.000,+25.000,+95.909,+99.438,+111.964,+120.555,+102.660,+107.038,+4.361,+5.628,+25.000,+97.673,+116.260,+104.849,+4.695
0,150,+23.000,+23.000,+95.852,+98.257,+105.492,+120.685,+101.000,+106.373,+2.526,+5.294,+23.000,+97.743,+111.929,+103.687,+3.481
0,151,+21.000,+21.000,+96.401,+98.289,+104.217,+123.417,+100.669,+104.526,+2.955,+5.671,+21.000,+97.345,+113.713,+102.598,+3.863
0,152,+30.000,+30.000,+99.013,+100.110,+103.421,+122.364,+101.055,+104.728,+1.309,+5.589,+30.000,+99.616,+111.412,+102.892,+3.078
0,153,+26.000,+26.000,+96.405,+99.406,+108.778,+145.948,+102.732,+107.644,+2.921,+9.478,+26.000,+97.906,+125.245,+105.188,+5.545
0,154,+19.000,+19.000,+96.150,+97.132,+103.917,+125.963,+99.204,+105.309,+2.507,+8.831,+19.000,+96.783,+112.065,+102.257,+4.671
0,155,+34.000,+34.000,+97.646,+98.639,+113.648,+141.992,+103.240,+111.874,+4.515,+8.678,+34.000,+98.549,+120.724,+107.557,+5.077
0,156,+29.000,+29.000,+101.024,+102.571,+128.613,+135.458,+108.627,+113.365,+7.024,+9.434,+29.000,+102.249,+130.090,+110.996,+7.926
0,157,+23.000,+23.000,+95.474,+100.325,+105.056,+132.989,+102.909,+109.136,+2.319,+7.599,+23.000,+99.108,+117.650,+106.022,+4.263
0,158,+21.000,+21.000,+95.814,+98.367,+125.229,+135.703,+101.433,+107.738,+5.887,+11.431,+21.000,+97.832,+130.466,+104.586,+8.201
0,159,+26.000,+26.000,+96.247,+100.977,+116.969,+121.244,+103.577,+107.361,+4.990,+6.762,+26.000,+98.737,+119.107,+105.469,+5.576
0,160,+27.000,+27.000,+97.705,+100.446,+106.874,+125.871,+102.535,+106.148,+2.444,+5.673,+27.000,+100.120,+114.231,+104.341,+3.393
0,161,+25.000,+25.000,+100.063,+103.618,+107.514,+133.952,+104.421,+110.007,+2.038,+7.271,+25.000,+101.905,+120.103,+107.214,+4.275
0,162,+37.000,+37.000,+97.062,+100.819,+106.874,+118.822,+103.113,+107.100,+2.407,+4.752,+37.000,+98.940,+112.848,+105.106,+3.288
0,163,+28.000,+28.000,+97.112,+102.208,+127.477,+139.188,+105.274,+111.309,+6.750,+10.549,+28.000,+100.580,+133.333,+108.292,+8.341
0,164,+21.000,+21.000,+99.342,+103.218,+108.317,+119.908,+103.819,+108.746,+2.059,+4.149,+21.000,+102.397,+112.030,+106.283,+2.632
0,165,+23.000,+23.000,+101.307,+103.823,+105.102,+124.742,+103.757,+107.616,+0.941,+6.759,+23.000,+102.910,+114.922,+105.686,+3.648
0,166,+15.000,+15.000,+99.855,+101.307,+105.273,+119.336,+102.725,+105.642,+1.252,+5.131,+15.000,+101.037,+111.637,+104.183,+2.964
0,167,+17.000,+17.000,+96.649,+99.662,+103.428,+125.716,+102.275,+108.239,+1.897,+7.759,+17.000,+98.588,+114.473,+105.257,+4.401
0,168,+20.000,+20.000,+96.254,+101.768,+105.972,+125.273,+103.006,+105.892,+2.056,+5.785,+20.000,+99.861,+115.622,+104.449,+3.536
0,169,+23.000,+23.000,+97.321,+102.939,+108.630,+125.062,+105.117,+111.248,+2.985,+6.188,+23.000,+100.130,+116.403,+108.183,+3.734
0,170,+17.000,+17.000,+97.717,+98.791,+106.775,+117.381,+102.487,+105.245,+2.223,+3.992,+17.000,+98.254,+110.852,+103.866,+2.812
0,171,+22.000,+22.000,+97.155,+98.511,+108.241,+125.010,+103.217,+108.302,+2.471,+7.393,+22.000,+97.833,+116.626,+105.759,+4.484
