game,day,CDA.ask.accepted.quantity,CDA.bid.accepted.quantity,CH.ask.accepted.quantity,CH.bid.accepted.quantity,CDA.ask.accepted.price.min,CDA.bid.accepted.price.min,CH.ask.accepted.price.min,CH.bid.accepted.price.min,CDA.ask.accepted.price.max,CDA.bid.accepted.price.max,CH.ask.accepted.price.max,CH.bid.accepted.price.max,CDA.ask.accepted.price.mean,CDA.bid.accepted.price.mean,CH.ask.accepted.price.mean,CH.bid.accepted.price.mean,CDA.ask.accepted.price.stdev,CDA.bid.accepted.price.stdev,CH.ask.accepted.price.stdev,CH.bid.accepted.price.stdev,CDA.transaction.quantity,CH.transaction.quantity,CDA.transaction.price.min,CH.transaction.price.min,CDA.transaction.price.max,CH.transaction.price.max,CDA.transaction.price.mean,CH.transaction.price.mean,CDA.transaction.price.stdev,CH.transaction.price.stdev
0,17,+13.000,+13.000,+10.000,+10.000,+97.193,+100.649,+99.169,+104.637,+103.052,+139.431,+104.075,+136.028,+100.580,+110.686,+101.347,+119.442,+1.646,+15.783,+1.443,+10.478,+13.000,+10.000,+98.921,+103.927,+121.241,+108.783,+105.633,+106.463,+8.132,+1.565
0,18,+7.000,+7.000,+9.000,+9.000,+102.922,+103.247,+95.560,+106.691,+103.805,+107.881,+108.213,+110.759,+103.243,+104.551,+101.033,+108.958,+0.334,+1.665,+4.298,+1.626,+7.000,+9.000,+103.084,+95.765,+105.564,+109.926,+103.897,+105.257,+0.841,+4.233
0,19,+23.000,+23.000,+16.000,+16.000,+96.552,+101.623,+95.770,+98.005,+108.740,+136.862,+103.007,+123.393,+102.951,+107.819,+98.502,+106.784,+2.970,+9.433,+2.440,+8.190,+23.000,+16.000,+99.088,+96.922,+122.289,+104.412,+105.385,+101.034,+5.735,+2.364
0,20,+19.000,+19.000,+9.000,+9.000,+98.171,+102.764,+102.423,+111.895,+111.734,+130.066,+111.984,+152.183,+103.997,+111.377,+106.067,+126.368,+3.771,+9.391,+3.463,+15.905,+19.000,+9.000,+100.599,+104.117,+119.480,+115.272,+107.687,+111.142,+6.061,+4.112
0,21,+26.000,+26.000,+6.000,+6.000,+97.661,+100.494,+95.883,+100.422,+125.261,+137.034,+102.764,+103.011,+104.855,+111.988,+100.417,+101.911,+5.027,+8.716,+2.178,+1.167,+26.000,+6.000,+99.077,+99.196,+126.661,+102.888,+108.422,+101.116,+6.031,+1.138
0,22,+13.000,+13.000,+3.000,+3.000,+100.286,+100.827,+100.262,+102.764,+104.710,+113.875,+101.326,+103.011,+102.438,+105.499,+100.618,+102.846,+1.323,+3.528,+0.501,+0.117,+13.000,+3.000,+100.557,+100.797,+108.985,+102.045,+103.969,+101.493,+2.197,+0.520
0,23,+19.000,+19.000,+9.000,+9.000,+95.565,+97.679,+96.497,+103.757,+105.658,+109.172,+108.805,+114.244,+102.939,+104.758,+102.524,+107.581,+2.942,+2.218,+3.835,+3.861,+19.000,+9.000,+96.865,+102.011,+107.366,+110.044,+103.848,+105.141,+2.381,+2.818
0,24,+12.000,+12.000,+4.000,+4.000,+99.220,+99.698,+97.743,+97.743,+104.710,+121.271,+105.843,+121.026,+100.699,+107.851,+101.958,+115.205,+1.814,+8.782,+2.987,+10.082,+12.000,+4.000,+99.596,+97.743,+111.811,+106.806,+104.275,+102.811,+4.747,+3.362
0,25,+15.000,+15.000,+9.000,+9.000,+99.220,+99.220,+100.320,+103.482,+101.041,+122.029,+107.238,+126.027,+100.203,+102.591,+103.745,+110.159,+0.677,+5.441,+2.003,+6.871,+15.000,+9.000,+99.220,+103.388,+110.669,+107.772,+101.397,+105.133,+2.694,+1.682
0,26,+19.000,+19.000,+6.000,+6.000,+96.399,+97.847,+98.186,+105.843,+105.329,+116.076,+102.763,+107.280,+101.199,+105.347,+100.214,+106.562,+2.102,+5.114,+1.742,+0.719,+19.000,+6.000,+97.394,+100.475,+109.235,+103.884,+103.273,+101.854,+3.239,+1.248
0,27,+10.000,+10.000,+14.000,+14.000,+98.309,+102.384,+95.620,+102.780,+105.177,+116.273,+105.995,+118.173,+101.953,+107.617,+102.295,+108.093,+2.714,+4.149,+2.227,+5.206,+10.000,+14.000,+101.568,+102.328,+109.372,+106.948,+104.785,+104.206,+2.529,+1.577
0,28,+9.000,+9.000,+7.000,+7.000,+96.316,+104.249,+98.771,+99.000,+104.720,+110.595,+104.955,+121.640,+102.914,+106.446,+100.806,+113.527,+2.583,+2.593,+1.827,+7.935,+9.000,+7.000,+100.283,+98.885,+107.658,+105.863,+104.680,+103.569,+2.076,+2.162
0,29,+10.000,+10.000,+13.000,+13.000,+100.878,+101.290,+98.007,+103.445,+104.720,+136.638,+103.784,+136.263,+102.415,+111.515,+101.327,+107.593,+1.272,+10.745,+2.328,+8.662,+10.000,+13.000,+101.084,+102.100,+120.272,+103.989,+106.965,+103.680,+5.564,+0.513
0,30,+21.000,+21.000,+11.000,+11.000,+97.795,+98.350,+99.983,+101.456,+113.962,+137.583,+102.420,+104.827,+100.675,+110.048,+101.400,+103.244,+3.355,+10.725,+0.682,+1.523,+21.000,+11.000,+98.072,+101.266,+119.417,+103.890,+105.361,+101.996,+6.291,+0.770
0,31,+12.000,+12.000,+8.000,+8.000,+99.113,+99.595,+96.986,+102.031,+102.050,+106.637,+100.268,+138.856,+100.564,+102.470,+98.692,+112.911,+1.105,+2.361,+0.912,+14.033,+12.000,+8.000,+99.595,+100.227,+103.455,+103.212,+101.517,+101.691,+1.348,+1.109
0,32,+15.000,+15.000,+10.000,+10.000,+100.306,+101.202,+97.420,+102.955,+104.196,+121.761,+104.392,+106.246,+101.645,+107.230,+100.558,+104.500,+0.887,+6.210,+2.681,+0.809,+15.000,+10.000,+101.197,+100.188,+111.476,+104.392,+104.438,+103.569,+3.184,+1.268
0,33,+20.000,+20.000,+12.000,+12.000,+100.325,+100.676,+97.221,+104.264,+106.265,+107.127,+107.070,+125.840,+101.936,+103.314,+102.110,+109.718,+1.591,+2.015,+2.273,+6.751,+20.000,+12.000,+100.501,+102.582,+106.672,+111.551,+102.625,+105.279,+1.731,+2.943
0,34,+12.000,+12.000,+14.000,+14.000,+97.069,+97.448,+96.027,+101.716,+103.885,+118.249,+104.806,+134.458,+100.532,+104.497,+100.580,+112.860,+2.856,+4.706,+2.814,+10.378,+12.000,+14.000,+97.259,+100.552,+107.659,+105.021,+102.515,+102.754,+2.692,+1.773
0,35,+17.000,+17.000,+9.000,+9.000,+96.267,+100.809,+95.691,+100.142,+104.674,+127.421,+102.218,+117.551,+101.431,+109.226,+99.869,+105.575,+2.960,+9.266,+2.233,+6.339,+17.000,+9.000,+98.538,+97.917,+116.048,+104.595,+105.328,+101.420,+5.634,+1.766
0,36,+17.000,+17.000,+10.000,+10.000,+97.736,+99.230,+100.889,+103.885,+104.789,+120.574,+106.779,+127.114,+102.023,+104.824,+103.348,+108.690,+2.150,+5.876,+1.635,+7.049,+17.000,+10.000,+98.951,+103.332,+112.682,+106.827,+103.423,+104.469,+3.596,+1.087
0,37,+11.000,+11.000,+10.000,+10.000,+98.226,+102.529,+100.189,+104.008,+110.099,+124.154,+103.001,+110.134,+102.941,+107.182,+101.337,+107.767,+4.001,+5.874,+0.924,+2.183,+11.000,+10.000,+100.456,+100.739,+117.127,+103.336,+105.062,+102.027,+4.623,+0.806
0,38,+12.000,+12.000,+11.000,+11.000,+99.501,+102.506,+99.019,+103.415,+106.378,+123.049,+102.218,+112.293,+103.208,+108.450,+100.008,+108.091,+1.804,+6.479,+1.251,+3.203,+12.000,+11.000,+101.328,+100.397,+113.551,+103.487,+105.829,+102.019,+3.852,+1.067
0,39,+14.000,+14.000,+15.000,+15.000,+97.586,+98.698,+95.980,+104.340,+104.746,+112.593,+110.198,+143.216,+100.005,+102.909,+101.925,+118.651,+2.386,+4.095,+4.537,+14.913,+14.000,+15.000,+98.142,+102.412,+106.696,+111.532,+101.457,+105.870,+3.034,+3.312
0,40,+19.000,+19.000,+12.000,+12.000,+96.240,+99.218,+97.148,+104.687,+106.480,+111.932,+104.336,+143.990,+101.019,+103.885,+101.819,+112.089,+2.258,+3.973,+2.200,+11.746,+19.000,+12.000,+98.909,+99.872,+109.206,+104.512,+102.452,+103.715,+2.948,+1.269
0,41,+12.000,+12.000,+15.000,+15.000,+96.973,+98.772,+97.258,+101.733,+123.025,+123.025,+107.588,+130.472,+104.283,+111.008,+102.126,+113.467,+7.232,+9.913,+2.696,+8.116,+12.000,+15.000,+97.872,+101.733,+123.025,+108.064,+107.646,+104.336,+7.907,+2.268
0,42,+10.000,+10.000,+16.000,+16.000,+96.888,+98.772,+99.036,+105.083,+108.806,+133.290,+107.746,+163.049,+101.050,+111.026,+103.623,+116.940,+4.229,+13.444,+2.999,+14.070,+10.000,+16.000,+97.830,+102.059,+121.048,+111.032,+106.038,+106.724,+8.400,+2.872
0,43,+13.000,+13.000,+11.000,+11.000,+98.299,+100.992,+96.858,+103.250,+106.081,+114.963,+105.083,+119.734,+101.454,+106.280,+101.636,+107.507,+2.420,+5.960,+2.716,+4.307,+13.000,+11.000,+100.176,+102.542,+109.840,+105.419,+103.867,+104.210,+3.604,+1.090
0,44,+13.000,+13.000,+12.000,+12.000,+96.788,+99.231,+100.459,+104.456,+108.492,+126.067,+104.112,+108.386,+103.707,+109.497,+103.145,+105.105,+3.928,+8.064,+1.560,+1.023,+13.000,+12.000,+98.009,+102.518,+115.372,+104.770,+106.602,+104.131,+5.540,+0.754
0,45,+20.000,+20.000,+9.000,+9.000,+99.921,+105.476,+96.335,+104.585,+141.656,+148.570,+104.749,+113.959,+113.848,+121.886,+101.495,+106.623,+14.014,+15.696,+2.501,+2.643,+20.000,+9.000,+102.730,+98.681,+144.696,+105.428,+117.867,+103.137,+14.426,+2.105
0,46,+18.000,+18.000,+5.000,+5.000,+96.733,+99.970,+96.478,+97.365,+110.135,+130.403,+97.418,+104.749,+102.791,+111.312,+97.021,+101.796,+4.369,+7.028,+0.443,+3.618,+18.000,+5.000,+99.936,+96.922,+118.617,+99.892,+107.051,+97.704,+5.029,+1.114
0,47,+17.000,+17.000,+10.000,+10.000,+99.504,+100.022,+102.548,+103.261,+105.759,+133.700,+104.285,+127.499,+102.973,+111.640,+103.370,+113.905,+2.225,+11.427,+0.662,+8.207,+17.000,+10.000,+99.763,+102.905,+119.330,+104.517,+107.306,+104.040,+6.494,+0.560
0,48,+23.000,+23.000,+7.000,+7.000,+97.411,+100.841,+96.522,+103.138,+105.069,+137.777,+103.138,+107.674,+103.190,+110.454,+99.017,+104.476,+2.814,+9.301,+2.563,+1.507,+23.000,+7.000,+99.126,+100.655,+120.818,+103.459,+106.822,+102.334,+5.399,+0.882
0,49,+17.000,+17.000,+9.000,+9.000,+97.198,+100.316,+99.772,+101.283,+115.962,+134.696,+103.138,+116.857,+103.210,+110.237,+101.357,+110.868,+4.090,+9.198,+1.329,+6.100,+17.000,+9.000,+98.757,+101.283,+120.623,+104.104,+106.724,+102.613,+6.140,+1.128
0,50,+9.000,+9.000,+6.000,+6.000,+101.400,+101.400,+98.855,+104.856,+102.673,+111.696,+103.138,+132.745,+101.675,+105.197,+100.742,+116.750,+0.387,+3.227,+1.536,+8.864,+9.000,+6.000,+101.400,+100.997,+106.652,+104.034,+103.436,+102.067,+1.642,+1.083
0,51,+12.000,+12.000,+9.000,+9.000,+97.344,+99.509,+97.999,+103.138,+101.129,+104.965,+103.138,+130.448,+99.539,+102.222,+100.113,+113.287,+1.137,+1.695,+2.168,+10.180,+12.000,+9.000,+99.191,+102.499,+102.869,+106.427,+100.880,+104.361,+1.202,+1.811
0,52,+14.000,+14.000,+7.000,+7.000,+97.979,+100.004,+96.950,+99.975,+103.430,+107.859,+101.149,+104.419,+101.495,+103.966,+99.127,+102.784,+1.399,+2.135,+1.511,+1.576,+14.000,+7.000,+98.991,+98.849,+105.151,+101.590,+102.730,+100.285,+1.598,+0.833
0,53,+16.000,+16.000,+12.000,+12.000,+97.670,+99.188,+98.189,+100.160,+102.438,+108.996,+103.102,+122.691,+99.785,+102.098,+99.824,+106.212,+1.203,+2.721,+1.776,+6.632,+16.000,+12.000,+99.060,+98.875,+105.717,+104.257,+100.942,+100.988,+1.800,+1.779
0,54,+18.000,+18.000,+13.000,+13.000,+101.144,+102.443,+95.087,+101.918,+108.265,+121.064,+104.292,+140.848,+103.475,+106.075,+99.380,+109.048,+1.732,+4.280,+3.245,+10.426,+18.000,+13.000,+102.158,+101.838,+111.753,+105.392,+104.775,+103.086,+2.463,+1.490
0,55,+13.000,+13.000,+14.000,+14.000,+99.400,+104.126,+98.430,+100.496,+107.756,+129.299,+106.489,+108.440,+103.828,+110.961,+100.280,+103.149,+1.973,+9.212,+1.944,+2.161,+13.000,+14.000,+102.687,+100.035,+117.414,+107.465,+107.394,+101.394,+5.159,+1.751
0,56,+18.000,+18.000,+9.000,+9.000,+98.150,+100.807,+95.795,+101.914,+106.424,+129.344,+100.798,+109.077,+103.566,+110.090,+98.874,+104.116,+2.602,+8.451,+1.836,+2.360,+18.000,+9.000,+100.188,+96.901,+117.659,+105.944,+106.828,+101.135,+5.136,+2.220
0,57,+11.000,+11.000,+9.000,+9.000,+97.441,+100.534,+96.389,+100.074,+104.535,+108.237,+105.739,+128.796,+101.135,+103.625,+100.407,+109.933,+2.878,+2.208,+2.400,+7.327,+11.000,+9.000,+98.988,+99.935,+106.386,+106.082,+102.380,+103.460,+2.376,+2.099
0,58,+18.000,+18.000,+2.000,+2.000,+98.606,+100.341,+100.529,+101.279,+105.222,+124.650,+101.279,+102.609,+103.038,+107.247,+100.904,+101.944,+1.812,+6.098,+0.375,+0.665,+18.000,+2.000,+99.474,+100.904,+113.066,+101.944,+105.142,+101.424,+3.173,+0.520
0,59,+16.000,+16.000,+13.000,+13.000,+98.572,+103.102,+96.283,+101.823,+118.573,+124.852,+103.681,+116.695,+104.533,+109.612,+99.632,+110.822,+4.943,+7.800,+2.017,+3.864,+16.000,+13.000,+101.652,+101.221,+121.712,+105.170,+107.072,+102.474,+5.969,+0.961
0,60,+12.000,+12.000,+10.000,+10.000,+100.844,+102.074,+99.339,+103.576,+103.574,+137.045,+104.813,+120.375,+102.685,+111.528,+100.886,+110.040,+0.903,+14.737,+1.620,+7.168,+12.000,+10.000,+101.497,+102.716,+120.310,+105.013,+107.106,+103.762,+7.552,+0.885
0,61,+6.000,+6.000,+11.000,+11.000,+98.237,+103.529,+96.928,+97.706,+103.381,+124.411,+101.885,+116.444,+100.002,+109.207,+98.752,+106.919,+2.044,+7.505,+1.888,+6.330,+6.000,+11.000,+101.687,+97.391,+111.324,+103.419,+104.604,+100.059,+3.181,+2.097
0,62,+13.000,+13.000,+7.000,+7.000,+96.571,+98.700,+96.935,+98.227,+102.973,+111.030,+100.445,+106.878,+99.007,+103.358,+98.545,+102.092,+1.786,+3.667,+1.489,+2.367,+13.000,+7.000,+97.636,+97.581,+106.295,+103.964,+101.182,+100.297,+2.421,+1.830
0,63,+19.000,+19.000,+4.000,+4.000,+97.880,+98.237,+99.687,+101.823,+106.183,+141.873,+102.432,+102.432,+102.567,+112.148,+100.373,+101.976,+1.911,+12.994,+1.189,+0.264,+19.000,+4.000,+98.059,+100.996,+124.028,+102.432,+107.357,+101.424,+6.742,+0.585
0,64,+11.000,+11.000,+9.000,+9.000,+95.942,+97.696,+96.484,+104.609,+106.221,+135.627,+106.472,+116.972,+100.708,+111.925,+99.192,+109.558,+2.912,+15.234,+3.271,+5.291,+11.000,+9.000,+96.819,+101.236,+120.924,+111.722,+106.317,+105.927,+8.844,+3.367
0,65,+23.000,+23.000,+3.000,+3.000,+96.587,+99.167,+104.872,+105.170,+115.249,+124.029,+104.872,+111.145,+101.931,+108.558,+104.872,+107.317,+3.537,+8.626,+0.000,+2.713,+23.000,+3.000,+99.012,+105.021,+119.639,+108.008,+105.245,+106.094,+5.530,+1.357
0,66,+13.000,+13.000,+3.000,+3.000,+100.031,+102.245,+98.490,+106.472,+104.448,+113.702,+99.483,+106.472,+102.445,+104.973,+99.152,+106.472,+1.213,+3.105,+0.468,+0.000,+13.000,+3.000,+101.253,+98.986,+108.041,+102.084,+103.709,+100.935,+1.863,+1.385
0,67,+17.000,+17.000,+8.000,+8.000,+97.755,+100.261,+97.380,+100.620,+106.618,+139.462,+107.661,+121.482,+102.039,+110.180,+100.246,+113.456,+2.549,+12.443,+3.218,+5.747,+17.000,+8.000,+99.008,+98.838,+121.775,+113.773,+106.110,+107.160,+6.667,+5.618
0,68,+20.000,+20.000,+6.000,+6.000,+97.806,+101.038,+96.770,+102.514,+108.410,+123.885,+105.613,+113.645,+103.751,+107.790,+100.740,+108.176,+2.258,+5.444,+2.854,+4.573,+20.000,+6.000,+99.422,+97.609,+114.523,+106.911,+105.771,+102.202,+3.454,+3.250
0,69,+20.000,+20.000,+6.000,+6.000,+96.653,+101.813,+98.550,+100.556,+105.201,+134.731,+100.456,+108.925,+102.173,+107.560,+99.503,+103.806,+2.277,+7.835,+0.953,+3.528,+20.000,+6.000,+99.410,+99.503,+119.207,+102.417,+104.866,+100.499,+4.516,+0.963
0,70,+22.000,+22.000,+7.000,+7.000,+98.336,+99.577,+98.023,+109.786,+109.716,+124.095,+100.556,+135.053,+103.781,+112.292,+99.428,+115.566,+2.996,+7.440,+1.217,+8.858,+22.000,+7.000,+99.456,+99.861,+115.597,+101.258,+108.036,+100.522,+4.273,+0.374
0,71,+17.000,+17.000,+5.000,+5.000,+100.565,+102.329,+96.145,+99.838,+105.589,+120.329,+99.855,+102.846,+104.019,+108.254,+97.152,+102.067,+1.249,+5.992,+1.446,+1.166,+17.000,+5.000,+101.447,+98.842,+112.959,+102.403,+106.136,+100.342,+3.350,+1.357
0,72,+24.000,+24.000,+6.000,+6.000,+96.344,+100.565,+99.784,+102.846,+110.032,+125.592,+102.998,+104.162,+103.091,+108.167,+100.629,+103.137,+2.483,+6.587,+1.095,+0.464,+24.000,+6.000,+98.454,+101.315,+114.945,+102.998,+105.629,+102.229,+4.168,+0.716
0,73,+17.000,+17.000,+5.000,+5.000,+95.396,+102.567,+97.850,+99.037,+107.436,+128.772,+102.614,+102.998,+101.911,+108.034,+98.904,+101.413,+2.524,+9.611,+1.865,+1.940,+17.000,+5.000,+99.539,+98.443,+118.104,+102.806,+104.972,+100.120,+5.355,+1.559
0,74,+24.000,+24.000,+6.000,+6.000,+99.059,+102.252,+95.811,+109.362,+103.682,+143.593,+102.604,+110.150,+102.227,+108.876,+100.084,+109.756,+1.013,+10.001,+2.468,+0.394,+24.000,+6.000,+101.110,+98.769,+123.082,+102.709,+105.551,+101.677,+4.999,+1.418
0,75,+21.000,+21.000,+9.000,+9.000,+97.404,+101.915,+97.220,+104.731,+112.303,+140.097,+108.087,+140.235,+104.713,+109.499,+100.680,+116.653,+3.564,+8.403,+3.584,+13.612,+21.000,+9.000,+100.332,+100.245,+123.580,+109.521,+107.106,+104.136,+5.066,+3.414
0,76,+16.000,+16.000,+6.000,+6.000,+97.423,+101.915,+98.095,+109.068,+108.783,+148.033,+101.821,+127.364,+103.201,+112.605,+98.957,+116.139,+4.141,+13.337,+1.321,+6.134,+16.000,+6.000,+99.717,+100.506,+128.408,+102.057,+107.903,+101.040,+8.116,+0.720
0,77,+23.000,+23.000,+11.000,+11.000,+99.917,+104.170,+98.403,+101.915,+106.791,+122.366,+101.274,+111.175,+104.451,+108.571,+100.193,+104.340,+1.991,+4.970,+1.161,+2.643,+23.000,+11.000,+103.146,+101.514,+114.579,+103.396,+106.511,+101.979,+2.933,+0.682
0,78,+19.000,+19.000,+10.000,+10.000,+97.643,+97.969,+98.837,+102.870,+106.439,+133.175,+105.130,+116.432,+102.969,+109.108,+101.760,+108.796,+3.098,+7.890,+2.425,+4.488,+19.000,+10.000,+97.806,+101.951,+119.492,+105.559,+106.039,+103.884,+4.923,+1.353
0,79,+12.000,+12.000,+3.000,+3.000,+96.021,+102.439,+98.046,+98.337,+122.575,+133.610,+98.996,+100.597,+103.498,+109.832,+98.363,+99.090,+6.890,+8.962,+0.448,+1.065,+12.000,+3.000,+100.576,+98.192,+128.093,+99.796,+106.665,+98.727,+7.622,+0.757
0,80,+20.000,+20.000,+14.000,+14.000,+96.527,+102.439,+100.995,+107.156,+108.804,+125.934,+103.521,+123.212,+103.741,+109.813,+101.801,+113.696,+3.453,+5.889,+1.057,+5.501,+20.000,+14.000,+100.239,+101.210,+115.431,+105.838,+106.777,+103.635,+4.129,+1.882
0,81,+14.000,+14.000,+14.000,+14.000,+99.289,+101.075,+97.352,+103.645,+105.808,+109.150,+106.789,+117.859,+103.239,+105.308,+101.821,+109.512,+2.388,+2.194,+3.504,+4.337,+14.000,+14.000,+100.876,+102.960,+107.449,+110.613,+104.274,+105.239,+2.043,+2.445
0,82,+14.000,+14.000,+9.000,+9.000,+97.888,+99.135,+98.753,+102.827,+104.456,+115.999,+103.034,+113.414,+101.701,+106.666,+101.110,+106.953,+2.227,+6.083,+2.039,+4.050,+14.000,+9.000,+98.512,+101.284,+110.216,+103.479,+104.184,+102.951,+3.648,+0.672
0,83,+13.000,+13.000,+9.000,+9.000,+95.016,+99.004,+99.542,+102.103,+104.432,+111.033,+102.983,+131.728,+99.046,+102.664,+101.237,+109.708,+2.892,+3.050,+1.302,+10.079,+13.000,+9.000,+97.486,+101.712,+106.603,+103.009,+100.855,+102.505,+2.757,+0.500
0,84,+13.000,+13.000,+12.000,+12.000,+96.827,+97.500,+100.300,+100.792,+104.432,+129.345,+105.642,+110.880,+102.407,+110.958,+101.499,+105.230,+1.813,+9.117,+1.710,+3.226,+13.000,+12.000,+97.164,+100.546,+116.889,+106.018,+106.683,+102.572,+5.232,+2.179
