game,day,CDA.ask.accepted.quantity,CDA.bid.accepted.quantity,CH.ask.accepted.quantity,CH.bid.accepted.quantity,CDA.ask.accepted.price.min,CDA.bid.accepted.price.min,CH.ask.accepted.price.min,CH.bid.accepted.price.min,CDA.ask.accepted.price.max,CDA.bid.accepted.price.max,CH.ask.accepted.price.max,CH.bid.accepted.price.max,CDA.ask.accepted.price.mean,CDA.bid.accepted.price.mean,CH.ask.accepted.price.mean,CH.bid.accepted.price.mean,CDA.ask.accepted.price.stdev,CDA.bid.accepted.price.stdev,CH.ask.accepted.price.stdev,CH.bid.accepted.price.stdev,CDA.transaction.quantity,CH.transaction.quantity,CDA.transaction.price.min,CH.transaction.price.min,CDA.transaction.price.max,CH.transaction.price.max,CDA.transaction.price.mean,CH.transaction.price.mean,CDA.transaction.price.stdev,CH.transaction.price.stdev
0,21,+15.000,+15.000,+17.000,+17.000,+102.142,+110.849,+99.154,+104.526,+141.424,+183.333,+115.941,+161.376,+111.106,+129.530,+104.311,+127.117,+10.575,+23.187,+4.210,+18.000,+15.000,+17.000,+106.559,+104.526,+154.099,+115.941,+120.318,+109.481,+14.371,+4.196
0,22,+15.000,+15.000,+21.000,+21.000,+98.119,+109.374,+99.555,+111.159,+111.702,+149.365,+115.941,+159.443,+106.277,+120.115,+107.891,+129.627,+4.236,+13.404,+5.343,+16.818,+15.000,+21.000,+106.087,+106.152,+128.463,+118.726,+113.196,+113.791,+7.586,+3.800
0,23,+15.000,+15.000,+13.000,+13.000,+98.249,+104.358,+104.053,+105.558,+114.398,+122.739,+110.919,+206.034,+107.921,+113.297,+105.857,+134.296,+4.850,+4.517,+2.105,+27.815,+15.000,+13.000,+101.304,+105.479,+118.568,+110.919,+110.609,+107.263,+4.269,+2.118
0,24,+8.000,+8.000,+16.000,+16.000,+101.334,+103.707,+100.432,+103.870,+106.035,+136.884,+108.592,+130.225,+103.056,+109.674,+104.504,+115.852,+1.759,+10.383,+2.634,+7.258,+8.000,+16.000,+102.521,+103.461,+119.839,+109.736,+106.365,+106.454,+5.301,+2.302
0,25,+24.000,+24.000,+9.000,+9.000,+99.387,+101.318,+98.245,+101.962,+141.742,+147.180,+103.785,+108.728,+109.757,+118.662,+101.517,+105.058,+9.582,+13.607,+1.790,+2.848,+24.000,+9.000,+100.571,+100.808,+144.461,+103.857,+114.209,+102.437,+10.574,+0.931
0,26,+15.000,+15.000,+12.000,+12.000,+100.487,+109.583,+97.376,+114.140,+116.455,+157.272,+107.165,+152.842,+109.695,+124.081,+103.429,+131.848,+5.805,+13.831,+3.180,+11.594,+15.000,+12.000,+105.701,+100.581,+134.443,+107.885,+116.888,+105.590,+8.288,+2.757
0,27,+19.000,+19.000,+13.000,+13.000,+98.444,+106.044,+101.841,+105.947,+137.345,+143.534,+113.714,+170.690,+109.628,+121.381,+106.485,+123.246,+7.866,+12.277,+3.647,+20.810,+19.000,+13.000,+103.981,+103.894,+138.625,+119.221,+115.504,+110.379,+9.061,+3.890
0,28,+9.000,+9.000,+13.000,+13.000,+96.007,+99.660,+100.015,+106.569,+104.993,+116.329,+115.603,+132.489,+101.460,+108.059,+105.938,+114.998,+2.553,+6.161,+5.263,+8.070,+9.000,+13.000,+97.833,+103.571,+108.878,+115.637,+104.760,+109.728,+3.227,+4.253
0,29,+21.000,+21.000,+15.000,+15.000,+96.423,+100.962,+99.831,+107.659,+110.395,+147.571,+111.166,+233.803,+103.249,+111.913,+107.159,+139.283,+3.144,+12.106,+3.681,+42.918,+21.000,+15.000,+100.066,+102.466,+128.983,+111.601,+107.581,+109.110,+7.240,+2.922
0,30,+24.000,+24.000,+7.000,+7.000,+100.329,+102.878,+97.630,+107.156,+141.662,+156.369,+104.777,+187.546,+105.923,+114.636,+100.737,+142.105,+8.274,+18.029,+2.372,+39.370,+24.000,+7.000,+102.022,+102.089,+142.807,+104.939,+110.279,+103.192,+11.507,+1.202
0,31,+13.000,+13.000,+12.000,+12.000,+97.650,+99.391,+101.841,+109.950,+110.988,+135.724,+118.628,+220.219,+103.962,+113.549,+108.160,+165.459,+3.386,+13.502,+4.810,+38.118,+13.000,+12.000,+98.521,+102.762,+120.522,+118.998,+108.756,+113.124,+7.420,+5.170
0,32,+18.000,+18.000,+20.000,+20.000,+96.676,+102.059,+99.428,+104.615,+117.626,+135.246,+115.634,+145.671,+105.527,+112.497,+106.718,+118.848,+5.303,+9.477,+3.852,+10.287,+18.000,+20.000,+100.998,+103.793,+122.814,+115.680,+109.012,+110.013,+6.531,+3.688
0,33,+18.000,+18.000,+7.000,+7.000,+96.593,+100.883,+100.701,+103.379,+116.389,+141.504,+105.165,+127.033,+105.126,+116.032,+102.291,+112.843,+5.712,+14.269,+1.590,+9.721,+18.000,+7.000,+98.738,+102.040,+127.079,+107.651,+110.579,+104.352,+9.032,+1.978
0,34,+23.000,+23.000,+4.000,+4.000,+99.302,+102.417,+103.639,+125.962,+150.711,+223.245,+105.534,+166.773,+110.534,+135.044,+104.470,+136.165,+13.114,+35.860,+0.847,+17.672,+23.000,+4.000,+101.002,+104.354,+164.396,+106.044,+122.789,+105.250,+21.258,+0.600
0,35,+25.000,+25.000,+13.000,+13.000,+102.353,+102.701,+96.547,+104.268,+142.296,+194.120,+117.916,+125.862,+109.260,+129.152,+104.191,+115.043,+9.230,+26.160,+5.035,+6.793,+25.000,+13.000,+102.527,+104.248,+153.737,+119.162,+119.206,+109.503,+15.319,+4.823
0,36,+18.000,+18.000,+14.000,+14.000,+101.154,+102.869,+100.347,+102.244,+114.478,+125.869,+112.849,+127.384,+106.945,+112.954,+105.438,+114.281,+3.819,+5.631,+3.746,+7.456,+18.000,+14.000,+102.740,+101.296,+119.189,+114.558,+109.950,+108.386,+4.232,+3.473
0,37,+18.000,+18.000,+12.000,+12.000,+97.569,+98.719,+103.668,+108.453,+108.256,+111.977,+108.971,+183.672,+102.945,+105.706,+105.613,+140.594,+3.046,+3.957,+1.534,+25.768,+18.000,+12.000,+98.375,+104.450,+109.371,+108.971,+104.326,+106.584,+3.328,+1.588
0,38,+26.000,+26.000,+6.000,+6.000,+100.350,+103.268,+100.851,+102.949,+114.242,+239.986,+105.756,+154.139,+105.565,+126.912,+102.942,+142.073,+2.884,+37.385,+1.960,+18.128,+26.000,+6.000,+101.920,+101.635,+174.567,+105.968,+116.238,+104.829,+19.079,+1.534
0,39,+27.000,+27.000,+9.000,+9.000,+99.406,+102.215,+99.012,+99.319,+138.331,+198.640,+100.377,+113.113,+110.046,+129.692,+99.618,+103.914,+10.301,+24.082,+0.386,+5.157,+27.000,+9.000,+101.535,+99.319,+150.529,+100.971,+119.869,+100.244,+13.996,+0.653
0,40,+20.000,+20.000,+9.000,+9.000,+96.781,+97.852,+98.589,+107.828,+122.113,+218.482,+107.531,+130.400,+105.533,+126.001,+103.607,+120.115,+5.974,+33.331,+2.880,+8.270,+20.000,+9.000,+97.316,+104.366,+161.007,+111.965,+115.767,+107.553,+18.051,+2.882
0,41,+12.000,+12.000,+18.000,+18.000,+99.510,+102.618,+103.277,+109.927,+106.001,+118.450,+129.880,+151.480,+103.636,+108.311,+111.577,+128.472,+2.173,+5.982,+7.523,+13.651,+12.000,+18.000,+101.437,+108.514,+112.226,+130.419,+105.974,+117.803,+3.704,+8.490
0,42,+14.000,+14.000,+14.000,+14.000,+99.765,+101.047,+100.610,+108.520,+129.529,+193.833,+108.421,+136.360,+108.171,+127.525,+103.730,+123.976,+7.163,+30.768,+2.078,+10.156,+14.000,+14.000,+100.406,+102.233,+157.798,+109.174,+117.848,+105.127,+17.899,+1.828
0,43,+21.000,+21.000,+4.000,+4.000,+97.476,+100.609,+99.023,+99.966,+108.850,+137.692,+107.525,+111.460,+102.515,+109.806,+103.436,+106.426,+2.839,+10.961,+3.029,+4.238,+21.000,+4.000,+99.042,+99.495,+121.450,+109.492,+106.161,+104.702,+6.327,+3.556
0,44,+21.000,+21.000,+9.000,+9.000,+100.973,+101.139,+98.051,+100.585,+127.813,+170.776,+104.081,+133.041,+107.252,+116.655,+101.031,+114.330,+7.235,+15.897,+1.853,+12.299,+21.000,+9.000,+101.056,+100.058,+142.660,+104.239,+111.954,+102.572,+10.416,+1.355
0,45,+10.000,+10.000,+13.000,+13.000,+98.324,+99.188,+101.916,+106.343,+108.963,+134.934,+107.148,+237.768,+102.610,+113.982,+103.979,+137.364,+2.455,+12.915,+1.254,+43.324,+10.000,+13.000,+98.756,+103.373,+119.674,+112.592,+108.296,+106.156,+7.149,+2.019
0,46,+20.000,+20.000,+7.000,+7.000,+97.956,+102.203,+98.915,+104.155,+124.438,+155.445,+106.343,+173.232,+105.437,+117.392,+104.407,+140.611,+6.294,+14.724,+2.434,+28.921,+20.000,+7.000,+101.700,+101.544,+138.899,+106.869,+111.415,+105.299,+10.136,+1.765
0,47,+12.000,+12.000,+14.000,+14.000,+102.814,+104.523,+101.004,+106.192,+105.970,+145.645,+107.259,+138.529,+104.293,+119.121,+104.655,+114.264,+0.865,+16.867,+1.680,+10.913,+12.000,+14.000,+103.914,+105.355,+125.084,+109.621,+111.707,+106.584,+8.330,+1.311
0,48,+14.000,+14.000,+10.000,+10.000,+98.373,+99.070,+103.206,+108.283,+106.199,+163.540,+118.552,+148.711,+101.836,+109.605,+107.021,+127.505,+2.559,+16.482,+4.288,+11.509,+14.000,+10.000,+98.722,+103.742,+131.305,+118.890,+105.721,+111.341,+8.363,+5.389
0,49,+18.000,+18.000,+13.000,+13.000,+100.415,+103.395,+96.139,+104.037,+116.413,+192.472,+106.699,+127.185,+106.119,+126.612,+102.259,+110.525,+4.464,+24.396,+2.944,+7.122,+18.000,+13.000,+102.814,+103.340,+149.336,+108.398,+116.366,+104.909,+12.799,+1.879
0,50,+13.000,+13.000,+18.000,+18.000,+103.546,+103.638,+95.447,+104.037,+116.413,+137.736,+105.546,+153.207,+109.090,+114.491,+100.269,+118.803,+4.428,+9.034,+3.432,+15.274,+13.000,+18.000,+103.618,+101.208,+127.075,+110.530,+111.790,+104.550,+6.390,+2.874
0,51,+15.000,+15.000,+12.000,+12.000,+98.507,+106.256,+100.346,+112.258,+126.867,+154.455,+114.179,+172.950,+108.023,+120.923,+106.613,+130.303,+5.847,+18.268,+5.565,+24.703,+15.000,+12.000,+102.381,+100.824,+140.661,+115.730,+114.473,+108.777,+11.339,+5.704
0,52,+9.000,+9.000,+20.000,+20.000,+96.230,+101.727,+99.783,+111.511,+105.896,+224.908,+114.179,+179.077,+101.641,+118.543,+107.801,+129.747,+2.827,+37.923,+4.853,+22.129,+9.000,+20.000,+101.170,+109.634,+160.569,+114.179,+110.092,+111.660,+18.145,+2.226
0,53,+19.000,+19.000,+6.000,+6.000,+98.079,+102.997,+107.029,+121.179,+121.290,+199.723,+113.493,+124.607,+104.835,+122.666,+110.661,+122.893,+6.085,+26.986,+2.326,+1.714,+19.000,+6.000,+100.538,+112.722,+151.368,+113.569,+113.750,+113.099,+15.341,+0.352
0,54,+17.000,+17.000,+16.000,+16.000,+98.288,+101.417,+96.564,+109.115,+111.446,+152.878,+111.063,+204.158,+102.454,+115.811,+106.501,+161.488,+3.509,+17.459,+4.686,+21.196,+17.000,+16.000,+101.058,+107.629,+127.148,+126.142,+109.132,+117.027,+8.777,+6.704
0,55,+17.000,+17.000,+13.000,+13.000,+101.618,+104.553,+98.950,+107.897,+108.848,+119.260,+111.063,+160.269,+104.326,+109.366,+104.243,+130.164,+1.861,+5.623,+3.349,+18.818,+17.000,+13.000,+103.086,+104.113,+114.054,+111.063,+106.846,+107.166,+3.451,+2.167
0,56,+22.000,+22.000,+13.000,+13.000,+97.119,+101.618,+98.256,+100.391,+139.119,+169.898,+108.996,+196.529,+107.458,+121.349,+104.285,+134.352,+9.180,+22.717,+3.284,+35.627,+22.000,+13.000,+101.478,+100.173,+144.771,+116.186,+114.403,+106.737,+14.692,+4.835
0,57,+14.000,+14.000,+19.000,+19.000,+98.177,+99.073,+98.551,+103.592,+107.591,+120.073,+108.350,+236.098,+104.629,+108.648,+102.761,+129.081,+3.147,+4.452,+2.329,+42.501,+14.000,+19.000,+98.625,+102.933,+112.685,+108.448,+106.639,+105.410,+3.370,+1.789
0,58,+15.000,+15.000,+16.000,+16.000,+98.299,+105.264,+103.454,+105.219,+113.434,+128.002,+114.123,+174.601,+106.957,+111.044,+105.708,+125.701,+3.820,+5.272,+2.932,+24.292,+15.000,+16.000,+103.374,+104.271,+118.372,+114.151,+109.001,+107.915,+3.625,+4.228
0,59,+17.000,+17.000,+15.000,+15.000,+101.025,+106.417,+97.672,+102.221,+116.400,+153.010,+106.650,+154.183,+108.543,+123.131,+101.705,+120.009,+4.723,+16.504,+2.693,+15.937,+17.000,+15.000,+103.721,+101.855,+130.747,+107.567,+115.837,+104.085,+8.357,+2.061
0,60,+21.000,+21.000,+15.000,+15.000,+95.900,+104.127,+99.527,+104.398,+123.669,+133.619,+107.082,+169.103,+110.068,+118.937,+103.674,+124.861,+7.472,+8.044,+2.021,+19.671,+21.000,+15.000,+100.013,+101.573,+126.892,+110.286,+114.502,+107.477,+7.096,+3.079
0,61,+18.000,+18.000,+12.000,+12.000,+96.257,+96.476,+98.791,+106.361,+118.476,+154.007,+112.510,+171.680,+109.154,+117.210,+103.876,+131.999,+8.209,+11.749,+4.103,+24.210,+18.000,+12.000,+96.366,+100.922,+136.213,+115.427,+113.182,+108.119,+9.204,+6.022
0,62,+20.000,+20.000,+11.000,+11.000,+96.016,+103.010,+96.607,+100.988,+118.298,+202.506,+104.398,+179.617,+105.425,+122.188,+101.115,+138.607,+6.204,+30.506,+2.521,+33.620,+20.000,+11.000,+99.513,+99.016,+160.402,+104.464,+113.806,+102.742,+17.708,+1.761
0,63,+15.000,+15.000,+10.000,+10.000,+98.478,+101.128,+101.624,+103.985,+121.298,+212.894,+104.530,+147.185,+106.591,+141.537,+103.116,+121.017,+6.347,+36.628,+1.337,+12.695,+15.000,+10.000,+100.139,+102.931,+167.096,+105.431,+124.064,+104.647,+20.872,+0.815
0,64,+26.000,+26.000,+16.000,+16.000,+98.136,+99.690,+101.282,+111.327,+130.833,+154.644,+111.226,+159.979,+107.348,+112.920,+106.260,+125.912,+7.664,+11.524,+2.944,+16.753,+26.000,+16.000,+99.239,+107.070,+142.739,+119.318,+110.134,+109.959,+9.294,+2.805
0,65,+21.000,+21.000,+19.000,+19.000,+98.804,+101.290,+99.455,+121.728,+108.503,+183.396,+130.176,+181.349,+103.865,+117.612,+110.861,+141.191,+3.253,+22.033,+7.903,+16.404,+21.000,+19.000,+100.047,+112.560,+144.549,+131.053,+110.738,+122.767,+11.759,+6.111
0,66,+19.000,+19.000,+4.000,+4.000,+95.567,+102.112,+97.736,+102.276,+103.730,+148.923,+105.302,+128.294,+101.396,+110.369,+102.047,+121.789,+1.885,+16.739,+3.013,+11.266,+19.000,+4.000,+99.330,+101.519,+126.327,+107.365,+105.882,+105.219,+8.669,+2.213
0,67,+13.000,+13.000,+12.000,+12.000,+99.411,+101.633,+100.397,+107.688,+104.552,+145.356,+109.688,+160.338,+101.901,+106.556,+104.906,+128.743,+1.116,+11.270,+3.549,+20.524,+13.000,+12.000,+101.022,+102.197,+123.804,+109.688,+104.229,+106.936,+5.746,+2.448
0,68,+17.000,+17.000,+15.000,+15.000,+96.435,+100.397,+103.279,+108.047,+103.706,+108.136,+118.702,+186.821,+101.171,+103.039,+109.277,+137.265,+1.865,+1.644,+4.947,+20.073,+17.000,+15.000,+98.416,+104.784,+105.801,+118.878,+102.105,+114.971,+1.591,+4.711
0,69,+11.000,+11.000,+12.000,+12.000,+100.456,+100.915,+101.175,+105.484,+102.966,+122.360,+118.998,+155.854,+101.098,+107.975,+103.764,+137.657,+0.812,+7.994,+4.686,+17.842,+11.000,+12.000,+100.686,+103.272,+112.424,+121.108,+104.537,+107.124,+4.195,+6.273
0,70,+14.000,+14.000,+9.000,+9.000,+101.011,+103.284,+98.821,+104.178,+117.591,+140.719,+113.746,+145.827,+104.278,+112.863,+108.920,+130.726,+4.440,+10.732,+4.455,+12.835,+14.000,+9.000,+102.147,+101.499,+122.754,+118.264,+108.570,+113.444,+6.312,+4.951
0,71,+6.000,+6.000,+14.000,+14.000,+102.557,+113.967,+96.353,+104.178,+120.622,+149.477,+106.237,+132.612,+106.003,+122.685,+101.305,+110.986,+6.549,+12.777,+2.974,+8.073,+6.000,+14.000,+108.262,+101.601,+126.453,+108.160,+114.344,+103.683,+7.609,+1.464
0,72,+19.000,+19.000,+12.000,+12.000,+98.581,+102.557,+95.294,+104.129,+114.828,+179.426,+104.032,+155.437,+107.522,+121.100,+99.546,+124.904,+6.265,+22.761,+2.811,+12.945,+19.000,+12.000,+100.569,+101.308,+146.876,+104.081,+114.311,+102.669,+13.450,+1.033
0,73,+18.000,+18.000,+9.000,+9.000,+98.129,+103.579,+95.583,+99.933,+112.403,+126.738,+104.032,+142.071,+106.907,+111.360,+100.201,+127.587,+3.930,+4.718,+2.178,+14.678,+18.000,+9.000,+100.854,+99.270,+115.579,+105.434,+109.133,+102.382,+3.466,+2.314
0,74,+19.000,+19.000,+15.000,+15.000,+100.537,+104.701,+95.756,+110.233,+127.151,+155.397,+107.514,+172.172,+106.508,+121.900,+100.181,+134.347,+5.796,+19.701,+3.317,+21.317,+19.000,+15.000,+102.619,+102.739,+141.274,+111.269,+114.204,+105.784,+11.859,+3.760
0,75,+21.000,+21.000,+15.000,+15.000,+101.506,+105.525,+95.163,+112.403,+116.291,+144.252,+112.854,+186.466,+107.515,+113.404,+102.448,+134.776,+3.871,+9.437,+4.987,+20.789,+21.000,+15.000,+103.516,+97.229,+128.379,+116.300,+110.460,+110.678,+6.238,+6.482
0,76,+12.000,+12.000,+13.000,+13.000,+100.630,+100.867,+98.277,+103.234,+112.185,+113.115,+107.121,+162.230,+104.730,+107.477,+102.329,+125.836,+3.311,+4.408,+2.861,+22.472,+12.000,+13.000,+100.749,+100.755,+112.380,+107.306,+106.103,+106.067,+3.562,+1.704
0,77,+16.000,+16.000,+12.000,+12.000,+99.938,+102.147,+97.262,+108.023,+126.788,+174.975,+111.188,+212.354,+106.291,+118.520,+101.712,+137.246,+7.101,+24.230,+3.723,+26.423,+16.000,+12.000,+101.444,+100.041,+147.365,+111.510,+112.405,+105.017,+15.079,+4.038
0,78,+19.000,+19.000,+6.000,+6.000,+99.588,+102.765,+96.623,+126.902,+109.519,+159.285,+113.831,+157.516,+105.116,+116.366,+104.567,+139.344,+2.364,+18.765,+5.931,+10.010,+19.000,+6.000,+101.890,+100.459,+132.742,+115.659,+110.741,+111.591,+9.358,+5.403
0,79,+10.000,+10.000,+9.000,+9.000,+96.653,+100.206,+98.394,+107.860,+104.296,+104.938,+109.845,+145.519,+100.889,+104.081,+103.489,+125.695,+2.427,+1.413,+3.021,+15.701,+10.000,+9.000,+98.976,+102.044,+104.617,+110.444,+102.485,+106.926,+1.711,+2.828
0,80,+17.000,+17.000,+6.000,+6.000,+99.025,+100.781,+97.511,+100.326,+113.831,+129.262,+99.575,+138.342,+104.517,+113.708,+98.166,+125.823,+3.738,+10.124,+0.732,+13.976,+17.000,+6.000,+99.903,+97.937,+120.098,+99.950,+109.112,+98.804,+6.145,+0.833
0,81,+12.000,+12.000,+13.000,+13.000,+96.224,+100.004,+97.439,+99.954,+103.738,+122.769,+104.296,+162.807,+101.582,+106.780,+102.205,+114.513,+2.289,+7.132,+1.961,+18.115,+12.000,+13.000,+99.114,+99.559,+111.861,+111.345,+104.181,+104.080,+4.088,+2.446
0,82,+20.000,+20.000,+9.000,+9.000,+98.140,+101.279,+97.049,+105.278,+126.358,+140.503,+104.051,+113.681,+105.074,+115.299,+101.185,+109.853,+6.919,+10.962,+2.211,+3.686,+20.000,+9.000,+100.400,+100.249,+129.317,+106.165,+110.186,+104.480,+7.699,+2.153
0,83,+26.000,+26.000,+15.000,+15.000,+97.233,+101.224,+100.612,+110.185,+112.128,+159.334,+113.706,+140.966,+104.197,+113.292,+105.337,+121.210,+3.456,+16.099,+4.672,+9.080,+26.000,+15.000,+99.229,+107.892,+134.527,+119.392,+108.745,+113.513,+9.202,+3.110
0,84,+23.000,+23.000,+6.000,+6.000,+96.219,+104.096,+98.067,+109.722,+127.668,+143.923,+109.011,+232.289,+105.060,+112.044,+103.097,+171.005,+5.625,+12.113,+4.483,+61.283,+23.000,+6.000,+100.157,+103.374,+128.249,+109.366,+108.552,+106.982,+7.511,+2.594
