game,day,CDA.ask.accepted.quantity,CDA.bid.accepted.quantity,CDA.ask.accepted.price.min,CDA.bid.accepted.price.min,CDA.ask.accepted.price.max,CDA.bid.accepted.price.max,CDA.ask.accepted.price.mean,CDA.bid.accepted.price.mean,CDA.ask.accepted.price.stdev,CDA.bid.accepted.price.stdev,CDA.transaction.quantity,CDA.transaction.price.min,CDA.transaction.price.max,CDA.transaction.price.mean,CDA.transaction.price.stdev
0,14,+33.000,+33.000,+65.401,+85.017,+136.762,+217.189,+98.517,+115.623,+15.922,+29.140,+33.000,+76.065,+176.975,+107.070,+20.534
0,15,+23.000,+23.000,+77.772,+96.910,+114.582,+198.642,+104.823,+124.818,+9.262,+26.987,+23.000,+87.341,+156.612,+114.821,+16.614
0,16,+29.000,+29.000,+63.982,+101.761,+119.876,+205.163,+103.325,+121.231,+12.677,+27.990,+29.000,+83.226,+162.520,+112.278,+17.760
0,17,+35.000,+35.000,+73.930,+92.941,+151.342,+205.883,+101.607,+117.604,+13.618,+27.103,+35.000,+85.420,+178.613,+109.605,+18.720
0,18,+30.000,+30.000,+73.118,+74.910,+150.074,+214.431,+93.731,+114.329,+16.020,+33.599,+30.000,+74.182,+180.936,+104.030,+23.179
0,19,+26.000,+26.000,+57.212,+86.797,+136.952,+222.675,+95.109,+116.238,+17.236,+36.121,+26.000,+77.009,+179.814,+105.674,+24.997
0,20,+33.000,+33.000,+76.300,+86.797,+112.803,+204.736,+97.614,+113.300,+8.480,+27.161,+33.000,+85.226,+158.770,+105.457,+16.191
0,21,+27.000,+27.000,+80.467,+93.699,+123.443,+220.118,+98.370,+117.540,+9.707,+31.944,+27.000,+87.083,+159.401,+107.955,+18.385
0,22,+27.000,+27.000,+57.823,+77.615,+118.410,+222.652,+87.879,+113.456,+13.004,+38.648,+27.000,+74.879,+159.351,+100.667,+22.497
0,23,+20.000,+20.000,+96.050,+104.392,+147.492,+191.591,+110.302,+125.793,+10.728,+24.482,+20.000,+100.221,+161.849,+118.048,+16.080
0,24,+28.000,+28.000,+65.154,+92.588,+124.822,+222.673,+101.572,+123.397,+13.271,+30.475,+28.000,+84.405,+168.109,+112.484,+19.327
0,25,+34.000,+34.000,+81.076,+92.451,+112.008,+224.952,+98.692,+114.270,+7.419,+29.972,+34.000,+88.041,+165.102,+106.481,+16.659
0,26,+26.000,+26.000,+78.335,+86.841,+135.509,+197.586,+103.240,+116.450,+14.818,+29.474,+26.000,+82.588,+165.558,+109.845,+21.099
0,27,+28.000,+28.000,+89.166,+94.248,+173.694,+225.044,+109.128,+125.004,+17.508,+28.456,+28.000,+92.711,+183.134,+117.066,+21.053
0,28,+29.000,+29.000,+65.318,+96.910,+147.586,+211.022,+99.550,+119.410,+16.334,+29.409,+29.000,+84.896,+179.304,+109.480,+21.236
0,29,+29.000,+29.000,+55.352,+99.582,+130.472,+203.339,+101.072,+123.004,+19.683,+26.102,+29.000,+79.511,+166.906,+112.038,+19.830
0,30,+29.000,+29.000,+70.880,+94.248,+116.250,+216.429,+99.844,+121.132,+13.507,+27.510,+29.000,+85.483,+152.865,+110.488,+16.756
0,31,+31.000,+31.000,+78.963,+102.786,+133.501,+187.954,+107.281,+121.452,+11.588,+21.718,+31.000,+93.463,+155.453,+114.367,+14.676
0,32,+25.000,+25.000,+60.234,+109.862,+133.184,+216.653,+105.158,+128.717,+16.503,+32.754,+25.000,+86.204,+174.704,+116.938,+20.638
0,33,+33.000,+33.000,+64.417,+85.194,+116.946,+219.010,+105.669,+122.186,+11.325,+30.752,+33.000,+74.805,+166.299,+113.928,+18.557
0,34,+34.000,+34.000,+62.310,+82.910,+150.800,+210.074,+99.724,+115.326,+14.320,+29.237,+34.000,+74.001,+180.437,+107.525,+19.713
0,35,+36.000,+36.000,+66.483,+90.699,+124.430,+215.702,+95.081,+113.030,+13.883,+30.654,+36.000,+82.747,+169.203,+104.056,+19.862
0,36,+28.000,+28.000,+86.475,+94.248,+128.847,+203.635,+108.022,+120.958,+8.188,+25.612,+28.000,+90.362,+160.413,+114.490,+15.669
0,37,+23.000,+23.000,+61.214,+90.069,+117.243,+223.109,+94.784,+123.614,+18.639,+35.257,+23.000,+75.641,+170.176,+109.199,+22.587
0,38,+27.000,+27.000,+69.463,+94.248,+141.085,+221.785,+100.287,+122.900,+17.864,+30.716,+27.000,+81.856,+181.435,+111.593,+21.415
0,39,+26.000,+26.000,+79.378,+104.729,+119.524,+217.018,+104.583,+122.893,+11.589,+29.709,+26.000,+93.786,+165.998,+113.738,+18.068
0,40,+43.000,+43.000,+61.497,+87.691,+137.792,+219.656,+102.204,+117.656,+13.173,+27.716,+43.000,+77.346,+174.449,+109.930,+18.934
0,41,+17.000,+17.000,+71.391,+87.691,+116.776,+197.515,+101.918,+123.653,+13.040,+33.206,+17.000,+79.541,+156.200,+112.785,+20.259
0,42,+26.000,+26.000,+59.462,+86.508,+123.779,+198.351,+99.074,+122.314,+17.747,+25.435,+26.000,+80.516,+155.888,+110.694,+18.888
0,43,+37.000,+37.000,+51.887,+88.699,+151.725,+224.215,+103.412,+125.770,+22.675,+28.668,+37.000,+81.409,+182.385,+114.591,+22.643
0,44,+31.000,+31.000,+70.805,+90.673,+130.990,+218.103,+104.395,+124.192,+15.905,+27.568,+31.000,+82.671,+167.334,+114.294,+18.785
0,45,+30.000,+30.000,+59.481,+79.400,+132.632,+218.663,+99.277,+121.738,+19.466,+28.047,+30.000,+75.506,+175.648,+110.507,+20.444
0,46,+36.000,+36.000,+65.413,+94.248,+119.527,+211.873,+101.316,+120.265,+17.022,+23.619,+36.000,+80.243,+165.202,+110.791,+15.779
0,47,+27.000,+27.000,+73.245,+91.953,+130.268,+222.807,+102.154,+121.014,+10.950,+32.355,+27.000,+85.254,+176.538,+111.584,+19.835
0,48,+30.000,+30.000,+63.519,+88.699,+122.202,+222.941,+95.929,+123.787,+15.309,+31.532,+30.000,+82.772,+166.252,+109.858,+20.201
0,49,+35.000,+35.000,+60.151,+70.404,+148.018,+225.242,+97.921,+114.201,+18.287,+27.212,+35.000,+65.278,+184.273,+106.061,+21.498
0,50,+35.000,+35.000,+71.004,+95.754,+116.730,+215.286,+99.667,+114.523,+9.556,+28.509,+35.000,+87.707,+161.161,+107.095,+16.878
0,51,+36.000,+36.000,+63.795,+92.322,+129.347,+220.835,+96.149,+112.000,+13.293,+28.820,+36.000,+78.059,+172.851,+104.075,+19.303
0,52,+29.000,+29.000,+59.301,+86.807,+147.371,+194.632,+93.527,+115.485,+19.929,+27.367,+29.000,+80.880,+171.002,+104.506,+20.861
0,53,+24.000,+24.000,+72.987,+105.194,+137.566,+208.650,+103.961,+126.602,+16.413,+28.484,+24.000,+91.433,+169.859,+115.282,+20.099
0,54,+31.000,+31.000,+62.029,+94.248,+129.934,+198.338,+95.527,+118.654,+16.244,+24.180,+31.000,+78.969,+159.890,+107.090,+17.008
0,55,+33.000,+33.000,+68.830,+86.807,+147.747,+224.340,+100.884,+116.416,+15.105,+29.785,+33.000,+83.031,+171.129,+108.650,+20.355
0,56,+36.000,+36.000,+85.518,+95.910,+111.262,+200.980,+101.266,+115.410,+6.499,+25.110,+36.000,+93.179,+154.468,+108.338,+14.024
0,57,+26.000,+26.000,+79.125,+95.102,+121.547,+224.154,+99.816,+118.423,+10.278,+34.311,+26.000,+87.114,+168.061,+109.119,+20.548
0,58,+33.000,+33.000,+58.356,+83.892,+123.802,+212.785,+95.998,+117.770,+16.920,+28.387,+33.000,+77.133,+168.293,+106.884,+19.908
0,59,+36.000,+36.000,+67.035,+94.248,+116.881,+202.496,+101.276,+117.782,+12.021,+24.404,+36.000,+80.642,+159.095,+109.529,+15.463
0,60,+33.000,+33.000,+58.450,+70.404,+112.595,+213.477,+90.264,+113.022,+15.566,+29.737,+33.000,+68.744,+160.624,+101.643,+19.856
0,61,+31.000,+31.000,+68.990,+95.910,+147.795,+208.441,+99.382,+118.152,+15.413,+29.176,+31.000,+82.450,+172.475,+108.767,+19.707
0,62,+27.000,+27.000,+73.088,+96.777,+118.409,+210.851,+97.897,+122.695,+15.444,+26.803,+27.000,+89.956,+164.630,+110.296,+18.636
0,63,+32.000,+32.000,+71.172,+94.960,+134.617,+214.776,+104.356,+123.372,+14.985,+28.918,+32.000,+86.385,+170.863,+113.864,+18.604
0,64,+25.000,+25.000,+65.740,+100.194,+150.936,+213.428,+106.970,+125.431,+16.727,+30.823,+25.000,+89.825,+174.988,+116.201,+20.876
0,65,+26.000,+26.000,+73.952,+105.194,+129.948,+216.008,+99.835,+126.159,+15.510,+30.472,+26.000,+93.569,+170.571,+112.997,+20.864
0,66,+32.000,+32.000,+62.085,+86.807,+138.867,+224.798,+106.559,+123.426,+16.938,+29.905,+32.000,+74.446,+181.832,+114.993,+21.428
0,67,+33.000,+33.000,+69.464,+70.404,+116.780,+197.367,+102.840,+117.267,+12.456,+24.344,+33.000,+69.934,+153.906,+110.053,+16.086
0,68,+33.000,+33.000,+70.831,+86.807,+114.793,+204.805,+100.390,+116.912,+13.252,+24.131,+33.000,+80.819,+159.799,+108.651,+16.038
0,69,+34.000,+34.000,+64.997,+76.882,+153.202,+212.596,+102.767,+119.117,+17.776,+27.443,+34.000,+70.940,+182.899,+110.942,+21.474
0,70,+29.000,+29.000,+91.593,+105.194,+120.633,+220.867,+104.935,+121.490,+7.212,+28.475,+29.000,+100.482,+164.691,+113.213,+16.360
0,71,+26.000,+26.000,+71.055,+104.610,+150.050,+224.907,+101.962,+123.686,+17.761,+34.984,+26.000,+88.869,+179.423,+112.824,+24.007
0,72,+29.000,+29.000,+69.317,+105.194,+136.291,+209.946,+103.758,+121.831,+13.117,+26.467,+29.000,+90.845,+173.118,+112.794,+17.619
0,73,+42.000,+42.000,+59.374,+79.673,+125.152,+221.614,+93.827,+111.826,+13.049,+30.476,+42.000,+69.866,+171.168,+102.827,+19.950
0,74,+29.000,+29.000,+51.500,+94.731,+122.183,+219.225,+96.836,+119.628,+16.622,+31.148,+29.000,+77.447,+168.598,+108.232,+20.859
0,75,+32.000,+32.000,+66.049,+98.941,+120.788,+220.666,+105.439,+121.421,+11.170,+28.275,+32.000,+82.495,+166.098,+113.430,+17.023
0,76,+37.000,+37.000,+74.230,+98.087,+143.733,+218.911,+105.864,+120.831,+10.551,+28.970,+37.000,+86.158,+177.414,+113.347,+17.268
0,77,+29.000,+29.000,+62.984,+92.477,+130.376,+202.675,+97.856,+118.730,+17.549,+26.571,+29.000,+83.396,+161.852,+108.293,+19.500
0,78,+28.000,+28.000,+75.284,+86.012,+109.910,+202.226,+93.734,+113.915,+8.440,+30.354,+28.000,+80.648,+152.586,+103.824,+16.644
0,79,+28.000,+28.000,+56.496,+86.807,+122.763,+220.041,+101.678,+121.134,+14.236,+31.193,+28.000,+81.236,+161.619,+111.406,+19.654
0,80,+25.000,+25.000,+53.186,+62.518,+131.033,+197.771,+102.961,+123.251,+17.023,+28.372,+25.000,+57.852,+159.154,+113.106,+20.693
0,81,+35.000,+35.000,+54.978,+89.682,+129.482,+220.304,+99.367,+123.092,+17.607,+27.061,+35.000,+76.474,+168.601,+111.229,+19.122
0,82,+30.000,+30.000,+74.334,+94.194,+116.063,+201.059,+101.793,+116.883,+10.716,+24.198,+30.000,+84.264,+153.126,+109.338,+14.342
0,83,+37.000,+37.000,+65.444,+94.194,+117.248,+221.888,+100.833,+118.018,+12.315,+24.998,+37.000,+82.027,+167.250,+109.425,+15.338
0,84,+28.000,+28.000,+57.590,+81.801,+144.950,+213.226,+97.649,+116.900,+16.450,+28.461,+28.000,+76.102,+179.088,+107.275,+20.030
0,85,+27.000,+27.000,+70.002,+98.485,+138.751,+181.770,+106.320,+120.578,+15.512,+21.940,+27.000,+84.244,+158.802,+113.449,+16.785
0,86,+22.000,+22.000,+93.315,+110.087,+130.509,+223.227,+115.226,+134.708,+9.970,+34.515,+22.000,+104.825,+176.868,+124.967,+19.766
0,87,+29.000,+29.000,+73.431,+77.348,+136.612,+218.864,+111.070,+123.201,+15.092,+27.634,+29.000,+75.390,+167.604,+117.135,+19.564
0,88,+23.000,+23.000,+81.525,+87.856,+132.637,+205.219,+115.276,+129.141,+11.689,+27.579,+23.000,+84.914,+168.928,+122.208,+17.544
0,89,+37.000,+37.000,+59.956,+100.380,+166.477,+222.025,+104.307,+119.990,+16.542,+26.398,+37.000,+88.430,+194.251,+112.149,+19.357
0,90,+29.000,+29.000,+69.200,+86.807,+111.391,+213.495,+97.435,+118.184,+13.048,+27.424,+29.000,+78.004,+162.140,+107.810,+17.408
0,91,+29.000,+29.000,+85.286,+104.720,+123.199,+224.539,+108.736,+123.112,+8.298,+29.751,+29.000,+97.598,+173.505,+115.924,+17.110
0,92,+32.000,+32.000,+59.401,+109.910,+128.080,+202.523,+104.482,+124.267,+16.245,+24.186,+32.000,+85.979,+158.341,+114.375,+16.814
0,93,+27.000,+27.000,+61.498,+94.521,+119.386,+211.873,+99.088,+119.590,+13.239,+28.851,+27.000,+83.878,+159.167,+109.339,+17.922
0,94,+32.000,+32.000,+52.602,+64.404,+123.301,+207.676,+99.530,+118.272,+19.317,+26.562,+32.000,+58.503,+165.489,+108.901,+19.548
0,95,+35.000,+35.000,+65.803,+98.248,+132.711,+190.143,+101.741,+116.802,+14.074,+21.769,+35.000,+82.025,+156.344,+109.271,+15.422
0,96,+29.000,+29.000,+63.379,+97.116,+113.207,+204.270,+97.380,+114.258,+11.935,+26.320,+29.000,+81.039,+152.485,+105.819,+16.102
0,97,+27.000,+27.000,+58.929,+87.686,+109.194,+223.839,+97.013,+113.641,+10.929,+34.727,+27.000,+74.710,+166.517,+105.327,+20.767
0,98,+32.000,+32.000,+52.260,+85.224,+128.108,+212.111,+99.243,+118.799,+19.399,+28.779,+32.000,+70.079,+170.110,+109.021,+21.395
0,99,+29.000,+29.000,+81.131,+91.910,+127.025,+220.580,+100.017,+115.373,+8.887,+30.927,+29.000,+91.626,+166.715,+107.695,+18.402
0,100,+34.000,+34.000,+63.176,+91.446,+122.176,+202.036,+94.578,+109.235,+11.505,+25.307,+34.000,+80.431,+158.839,+101.907,+16.768
0,101,+29.000,+29.000,+64.477,+93.502,+108.953,+196.545,+89.770,+109.383,+12.574,+29.210,+29.000,+79.812,+148.318,+99.577,+17.722
0,102,+25.000,+25.000,+70.846,+99.751,+134.245,+214.534,+102.263,+122.350,+17.010,+29.133,+25.000,+85.299,+164.294,+112.307,+20.741
0,103,+31.000,+31.000,+80.624,+99.751,+114.980,+222.236,+103.565,+121.028,+9.497,+28.787,+31.000,+90.436,+168.608,+112.297,+16.756
0,104,+27.000,+27.000,+54.134,+92.995,+131.149,+200.385,+97.423,+118.045,+18.158,+25.848,+27.000,+73.565,+158.158,+107.734,+18.780
0,105,+23.000,+23.000,+65.913,+100.248,+124.662,+217.176,+101.046,+123.972,+12.722,+32.926,+23.000,+92.574,+170.919,+112.509,+20.646
0,106,+28.000,+28.000,+71.848,+100.467,+154.937,+218.317,+104.532,+121.323,+15.158,+31.352,+28.000,+89.347,+184.979,+112.928,+21.453
0,107,+25.000,+25.000,+75.346,+86.807,+133.845,+210.970,+105.601,+122.071,+15.267,+27.779,+25.000,+83.729,+166.644,+113.836,+19.935
0,108,+36.000,+36.000,+59.366,+94.194,+118.366,+200.340,+98.286,+117.634,+15.962,+22.281,+36.000,+79.807,+157.944,+107.960,+16.365
0,109,+29.000,+29.000,+79.350,+94.194,+139.041,+209.541,+105.441,+120.218,+11.241,+26.918,+29.000,+86.772,+160.848,+112.830,+15.955
0,110,+32.000,+32.000,+84.082,+99.194,+140.238,+223.219,+107.318,+122.660,+10.376,+27.991,+32.000,+96.925,+175.563,+114.989,+17.840
0,111,+28.000,+28.000,+54.102,+100.987,+116.618,+223.025,+98.272,+121.834,+18.756,+30.059,+28.000,+78.218,+169.822,+110.053,+20.561
0,112,+32.000,+32.000,+60.814,+80.962,+148.586,+223.915,+100.715,+119.383,+18.197,+28.910,+32.000,+79.553,+174.982,+110.049,+21.611
0,113,+31.000,+31.000,+63.257,+86.807,+118.632,+211.755,+95.923,+118.520,+16.491,+29.606,+31.000,+77.680,+165.194,+107.222,+20.544
0,114,+33.000,+33.000,+69.310,+98.123,+144.836,+217.872,+100.309,+118.020,+14.864,+30.547,+33.000,+86.432,+179.125,+109.165,+20.049
0,115,+31.000,+31.000,+60.163,+99.194,+127.168,+218.923,+101.624,+121.021,+15.199,+26.210,+31.000,+80.000,+173.046,+111.322,+18.552
0,116,+33.000,+33.000,+62.855,+89.613,+119.910,+207.385,+100.300,+117.292,+11.359,+26.989,+33.000,+87.905,+163.648,+108.796,+16.668
0,117,+25.000,+25.000,+57.587,+100.379,+125.133,+224.748,+107.916,+128.593,+12.755,+28.482,+25.000,+78.983,+174.940,+118.254,+18.518
0,118,+26.000,+26.000,+70.444,+95.347,+123.326,+203.590,+103.238,+118.911,+12.221,+26.109,+26.000,+93.103,+160.558,+111.075,+16.847
0,119,+35.000,+35.000,+75.782,+83.194,+136.855,+218.211,+101.713,+122.111,+16.768,+29.740,+35.000,+80.808,+177.533,+111.912,+20.474
0,120,+38.000,+38.000,+63.503,+79.038,+109.752,+191.586,+91.131,+107.853,+13.884,+25.375,+38.000,+78.359,+150.669,+99.492,+17.773
0,121,+38.000,+38.000,+65.967,+68.699,+123.366,+214.900,+96.138,+112.462,+12.683,+29.402,+38.000,+68.459,+164.974,+104.300,+18.742
0,122,+30.000,+30.000,+62.793,+81.738,+144.574,+194.717,+90.342,+111.961,+15.299,+27.964,+30.000,+76.007,+169.646,+101.152,+18.937
0,123,+23.000,+23.000,+58.154,+86.366,+110.550,+223.183,+94.806,+118.615,+14.646,+36.425,+23.000,+75.035,+166.715,+106.711,+22.209
0,124,+29.000,+29.000,+72.534,+102.796,+130.228,+211.536,+104.031,+122.281,+14.718,+26.979,+29.000,+87.665,+158.462,+113.156,+17.013
0,125,+30.000,+30.000,+59.000,+83.194,+152.386,+222.099,+102.812,+120.322,+18.321,+28.242,+30.000,+71.097,+173.754,+111.567,+21.288
0,126,+28.000,+28.000,+76.516,+96.532,+124.632,+215.519,+106.344,+126.752,+13.505,+25.237,+28.000,+90.391,+165.872,+116.548,+16.802
0,127,+22.000,+22.000,+91.644,+103.735,+162.026,+217.787,+111.014,+127.023,+16.184,+31.338,+22.000,+98.120,+173.148,+119.019,+21.746
0,128,+33.000,+33.000,+67.913,+83.194,+126.879,+224.267,+104.750,+123.351,+17.048,+28.225,+33.000,+79.470,+162.050,+114.050,+18.514
0,129,+32.000,+32.000,+71.922,+81.949,+120.377,+214.918,+101.976,+121.012,+12.027,+30.203,+32.000,+77.744,+163.080,+111.494,+17.930
0,130,+37.000,+37.000,+53.301,+81.949,+135.897,+207.444,+92.790,+111.783,+18.915,+27.645,+37.000,+68.766,+169.331,+102.286,+20.996
0,131,+34.000,+34.000,+78.013,+88.280,+119.409,+219.665,+92.066,+110.240,+10.628,+30.671,+34.000,+85.913,+163.689,+101.153,+19.050
0,132,+30.000,+30.000,+74.836,+86.787,+114.410,+220.592,+98.167,+117.757,+10.590,+31.942,+30.000,+84.021,+167.288,+107.962,+18.953
0,133,+24.000,+24.000,+71.360,+94.097,+123.578,+217.470,+99.930,+125.535,+14.020,+26.177,+24.000,+92.926,+166.859,+112.733,+16.933
0,134,+33.000,+33.000,+65.949,+86.787,+117.820,+220.348,+95.600,+118.621,+15.345,+29.372,+33.000,+83.082,+165.019,+107.110,+18.034
0,135,+32.000,+32.000,+59.696,+79.618,+118.233,+206.749,+94.030,+115.119,+13.787,+30.690,+32.000,+72.958,+159.387,+104.575,+19.433
0,136,+26.000,+26.000,+78.190,+99.492,+123.170,+225.085,+102.075,+119.784,+11.399,+32.112,+26.000,+89.294,+168.323,+110.929,+19.509
0,137,+31.000,+31.000,+54.043,+93.194,+124.363,+189.646,+101.453,+120.457,+16.798,+22.673,+31.000,+81.855,+153.364,+110.955,+16.872
0,138,+29.000,+29.000,+54.183,+97.131,+166.038,+210.227,+92.982,+119.059,+21.808,+27.000,+29.000,+81.910,+176.260,+106.020,+20.069
0,139,+34.000,+34.000,+59.444,+86.797,+146.764,+201.079,+105.575,+119.211,+16.150,+23.371,+34.000,+73.121,+162.089,+112.393,+17.648
0,140,+33.000,+33.000,+72.248,+98.662,+130.262,+218.303,+104.764,+118.842,+9.353,+25.384,+33.000,+86.234,+161.552,+111.803,+15.112
0,141,+28.000,+28.000,+80.093,+83.944,+129.887,+224.132,+104.698,+120.257,+11.766,+29.072,+28.000,+82.691,+169.436,+112.477,+18.024
0,142,+33.000,+33.000,+68.667,+91.499,+133.206,+201.629,+100.107,+117.118,+15.536,+25.344,+33.000,+81.529,+158.337,+108.612,+17.433
0,143,+36.000,+36.000,+73.573,+104.088,+122.840,+220.470,+103.417,+120.487,+12.598,+23.780,+36.000,+89.590,+171.655,+111.952,+15.259
0,144,+28.000,+28.000,+67.078,+75.118,+123.232,+225.313,+96.632,+119.990,+16.483,+28.886,+28.000,+72.827,+173.098,+108.311,+19.742
0,145,+33.000,+33.000,+76.417,+86.807,+126.232,+216.566,+102.743,+121.026,+13.109,+26.425,+33.000,+82.083,+164.261,+111.885,+17.036
0,146,+32.000,+32.000,+73.222,+86.807,+121.397,+209.366,+95.605,+112.566,+10.634,+28.254,+32.000,+80.014,+159.923,+104.085,+17.243
0,147,+25.000,+25.000,+88.764,+106.136,+133.109,+216.873,+111.591,+125.611,+11.184,+28.741,+25.000,+97.537,+170.126,+118.601,+17.813
0,148,+36.000,+36.000,+67.349,+88.534,+186.721,+202.465,+103.459,+119.412,+23.070,+23.610,+36.000,+84.765,+194.593,+111.436,+21.894
0,149,+33.000,+33.000,+60.641,+78.036,+118.925,+199.867,+96.965,+116.007,+15.425,+25.487,+33.000,+72.040,+151.935,+106.486,+17.699
0,150,+36.000,+36.000,+59.998,+86.807,+119.569,+221.051,+93.524,+115.615,+16.233,+26.321,+36.000,+74.612,+169.793,+104.570,+18.975
0,151,+30.000,+30.000,+60.213,+86.807,+119.080,+213.399,+100.419,+118.293,+14.240,+28.283,+30.000,+78.510,+159.269,+109.356,+17.386
0,152,+25.000,+25.000,+78.497,+89.108,+127.718,+215.462,+107.842,+129.267,+16.083,+29.252,+25.000,+83.895,+166.917,+118.554,+19.329
0,153,+30.000,+30.000,+74.350,+103.159,+133.797,+192.984,+110.106,+123.576,+13.668,+22.615,+30.000,+88.755,+163.390,+116.841,+16.215
0,154,+29.000,+29.000,+60.691,+91.699,+118.294,+212.232,+100.961,+121.223,+17.775,+28.657,+29.000,+79.238,+164.081,+111.092,+19.470
0,155,+26.000,+26.000,+69.696,+84.196,+134.679,+209.183,+102.857,+121.811,+17.914,+28.639,+26.000,+82.189,+171.931,+112.334,+20.642
0,156,+33.000,+33.000,+70.289,+88.707,+118.783,+217.779,+106.420,+121.695,+11.834,+29.140,+33.000,+85.493,+164.618,+114.057,+17.429
0,157,+37.000,+37.000,+64.866,+75.404,+195.431,+222.079,+98.086,+112.694,+22.470,+30.669,+37.000,+70.135,+208.755,+105.390,+25.289
0,158,+32.000,+32.000,+64.288,+90.212,+100.092,+222.469,+88.844,+111.358,+9.251,+32.493,+32.000,+77.403,+158.101,+100.101,+18.348
0,159,+35.000,+35.000,+69.943,+88.243,+130.981,+202.894,+98.249,+114.829,+12.952,+26.860,+35.000,+83.806,+156.089,+106.539,+17.896
0,160,+31.000,+31.000,+71.304,+88.379,+132.450,+217.606,+98.862,+116.441,+12.829,+28.358,+31.000,+83.568,+157.084,+107.651,+17.788
0,161,+34.000,+34.000,+54.937,+84.480,+120.101,+210.163,+95.330,+114.593,+13.013,+28.765,+34.000,+71.552,+158.972,+104.961,+18.650
0,162,+37.000,+37.000,+66.909,+74.302,+133.774,+213.802,+92.339,+110.883,+14.130,+29.486,+37.000,+70.606,+173.788,+101.611,+19.810
0,163,+38.000,+38.000,+76.565,+76.675,+130.955,+225.496,+95.247,+111.255,+11.449,+31.116,+38.000,+76.620,+174.085,+103.251,+19.403
0,164,+32.000,+32.000,+67.766,+81.958,+109.809,+193.185,+92.642,+110.297,+9.168,+26.750,+32.000,+80.185,+151.497,+101.470,+15.831
0,165,+28.000,+28.000,+60.825,+68.277,+169.124,+194.481,+98.437,+114.980,+24.254,+28.426,+28.000,+67.309,+179.866,+106.708,+24.207
0,166,+30.000,+30.000,+77.262,+88.153,+114.659,+220.750,+100.552,+121.747,+11.135,+28.296,+30.000,+86.597,+167.308,+111.149,+17.445
0,167,+37.000,+37.000,+77.742,+94.068,+150.919,+223.186,+103.628,+118.705,+15.179,+29.733,+37.000,+89.218,+179.352,+111.166,+21.028
0,168,+34.000,+34.000,+72.756,+98.388,+147.551,+222.645,+101.625,+119.031,+14.636,+28.063,+34.000,+87.326,+167.564,+110.328,+18.414
0,169,+29.000,+29.000,+61.310,+87.620,+130.631,+220.171,+105.472,+124.135,+16.415,+31.134,+29.000,+74.465,+175.401,+114.803,+21.511
0,170,+37.000,+37.000,+67.270,+88.703,+138.457,+208.060,+96.781,+113.193,+13.367,+26.112,+37.000,+83.472,+173.258,+104.987,+17.636
