game,day,CDA.ask.accepted.quantity,CDA.bid.accepted.quantity,CH.ask.accepted.quantity,CH.bid.accepted.quantity,CDA.ask.accepted.price.min,CDA.bid.accepted.price.min,CH.ask.accepted.price.min,CH.bid.accepted.price.min,CDA.ask.accepted.price.max,CDA.bid.accepted.price.max,CH.ask.accepted.price.max,CH.bid.accepted.price.max,CDA.ask.accepted.price.mean,CDA.bid.accepted.price.mean,CH.ask.accepted.price.mean,CH.bid.accepted.price.mean,CDA.ask.accepted.price.stdev,CDA.bid.accepted.price.stdev,CH.ask.accepted.price.stdev,CH.bid.accepted.price.stdev,CDA.transaction.quantity,CH.transaction.quantity,CDA.transaction.price.min,CH.transaction.price.min,CDA.transaction.price.max,CH.transaction.price.max,CDA.transaction.price.mean,CH.transaction.price.mean,CDA.transaction.price.stdev,CH.transaction.price.stdev
0,29,+11.000,+11.000,+10.000,+10.000,+96.788,+98.239,+97.438,+102.620,+101.813,+104.456,+102.987,+110.450,+98.715,+101.015,+100.318,+105.163,+1.883,+2.430,+1.834,+3.473,+11.000,+10.000,+97.513,+101.734,+103.135,+103.185,+99.865,+102.592,+1.952,+0.476
0,30,+4.000,+4.000,+8.000,+8.000,+100.200,+100.859,+96.725,+104.448,+104.811,+108.350,+100.183,+108.732,+102.090,+104.468,+98.107,+106.039,+1.979,+2.872,+1.014,+1.742,+4.000,+8.000,+100.530,+97.486,+105.749,+101.299,+103.279,+99.043,+2.300,+1.037
0,31,+3.000,+3.000,+11.000,+11.000,+96.906,+102.883,+98.317,+102.620,+101.413,+102.883,+102.620,+110.841,+99.742,+102.883,+100.648,+106.394,+2.016,+0.000,+1.831,+3.234,+3.000,+11.000,+99.895,+98.635,+102.148,+103.534,+101.313,+101.680,+1.008,+1.802
0,32,+5.000,+5.000,+6.000,+6.000,+95.487,+98.087,+98.165,+102.620,+101.422,+102.883,+100.099,+107.716,+98.709,+101.218,+98.995,+105.168,+2.677,+1.710,+0.629,+2.548,+5.000,+6.000,+96.787,+99.504,+102.152,+101.360,+99.964,+100.689,+2.040,+0.600
0,33,+10.000,+10.000,+4.000,+4.000,+97.412,+98.663,+101.880,+106.826,+102.293,+109.588,+102.620,+108.062,+99.794,+102.222,+102.084,+107.753,+1.665,+3.540,+0.311,+0.535,+10.000,+4.000,+98.433,+101.917,+105.940,+103.134,+101.008,+102.397,+2.495,+0.449
0,34,+10.000,+10.000,+13.000,+13.000,+96.730,+97.714,+100.030,+101.826,+102.293,+102.293,+101.612,+111.958,+99.915,+101.334,+100.768,+105.012,+2.124,+1.359,+0.728,+4.102,+10.000,+13.000,+97.536,+100.821,+102.293,+101.719,+100.624,+101.563,+1.576,+0.225
0,35,+17.000,+17.000,+6.000,+6.000,+97.112,+100.713,+100.922,+102.652,+106.346,+121.341,+101.612,+107.996,+101.214,+105.342,+101.404,+106.486,+2.030,+6.402,+0.231,+2.158,+17.000,+6.000,+98.929,+101.174,+111.843,+101.943,+103.278,+101.603,+3.925,+0.270
0,36,+7.000,+7.000,+11.000,+11.000,+95.167,+95.920,+96.858,+100.905,+103.492,+103.670,+100.971,+109.360,+98.786,+99.697,+99.631,+103.837,+3.258,+2.593,+1.532,+2.728,+7.000,+11.000,+95.543,+100.893,+103.581,+103.044,+99.241,+101.301,+2.911,+0.592
0,37,+8.000,+8.000,+4.000,+4.000,+99.270,+100.301,+100.418,+100.418,+102.356,+104.957,+100.543,+106.610,+100.364,+102.870,+100.512,+105.062,+0.902,+2.066,+0.054,+2.681,+8.000,+4.000,+100.229,+100.418,+103.605,+100.757,+101.617,+100.672,+1.231,+0.147
0,38,+11.000,+11.000,+6.000,+6.000,+97.513,+98.556,+97.488,+97.710,+101.953,+107.610,+100.418,+119.932,+100.238,+102.397,+98.782,+110.846,+1.604,+2.897,+1.338,+9.420,+11.000,+6.000,+98.035,+97.599,+104.507,+101.000,+101.318,+99.684,+2.118,+1.174
0,39,+9.000,+9.000,+5.000,+5.000,+97.371,+97.524,+100.069,+100.223,+104.556,+106.734,+100.418,+100.862,+100.127,+101.831,+100.270,+100.468,+2.330,+2.791,+0.133,+0.211,+9.000,+5.000,+97.448,+100.223,+105.645,+100.543,+100.979,+100.369,+2.514,+0.120
0,40,+4.000,+4.000,+7.000,+7.000,+100.344,+100.782,+96.010,+100.248,+100.782,+101.396,+100.379,+107.543,+100.672,+100.935,+97.791,+102.155,+0.189,+0.266,+1.636,+2.245,+4.000,+7.000,+100.563,+97.518,+101.089,+100.851,+100.804,+99.458,+0.187,+1.127
0,41,+12.000,+12.000,+6.000,+6.000,+98.136,+99.056,+97.133,+97.656,+104.952,+107.500,+99.749,+111.309,+100.809,+103.272,+97.997,+101.392,+1.506,+3.092,+0.835,+4.579,+12.000,+6.000,+98.596,+97.656,+106.121,+99.994,+102.041,+98.820,+2.086,+0.889
0,42,+11.000,+11.000,+8.000,+8.000,+96.723,+98.133,+98.522,+101.249,+101.106,+101.106,+111.605,+118.082,+98.253,+99.714,+103.726,+111.712,+1.371,+0.987,+5.392,+5.616,+11.000,+8.000,+97.428,+99.952,+101.106,+114.844,+98.983,+107.178,+1.063,+4.935
0,43,+17.000,+17.000,+6.000,+6.000,+95.658,+97.149,+100.418,+105.918,+104.602,+114.174,+105.632,+107.343,+99.777,+102.581,+102.550,+106.495,+2.396,+3.742,+2.212,+0.436,+17.000,+6.000,+96.964,+103.965,+109.388,+105.916,+101.179,+104.957,+2.932,+0.601
0,44,+8.000,+8.000,+3.000,+3.000,+96.535,+100.379,+101.433,+101.752,+102.455,+103.650,+101.433,+101.880,+100.252,+102.281,+101.433,+101.795,+1.682,+1.350,+0.000,+0.060,+8.000,+3.000,+99.198,+101.593,+103.053,+101.657,+101.267,+101.614,+1.357,+0.030
0,45,+12.000,+12.000,+11.000,+11.000,+96.413,+100.019,+99.461,+105.910,+101.391,+102.455,+105.542,+112.293,+99.218,+101.101,+102.479,+109.371,+1.770,+1.099,+1.611,+2.057,+12.000,+11.000,+98.258,+102.483,+101.845,+106.441,+100.159,+104.981,+1.202,+1.366
0,46,+7.000,+7.000,+4.000,+4.000,+100.209,+101.776,+96.882,+99.765,+102.287,+104.201,+103.042,+103.042,+101.223,+103.316,+101.440,+102.222,+0.912,+0.992,+2.634,+1.419,+7.000,+4.000,+100.993,+99.163,+103.244,+103.042,+102.269,+102.041,+0.735,+1.663
0,47,+20.000,+20.000,+4.000,+4.000,+96.557,+99.368,+102.287,+102.389,+105.653,+105.946,+109.711,+114.699,+99.996,+101.805,+104.270,+107.856,+2.464,+2.405,+3.148,+5.552,+20.000,+4.000,+98.313,+102.338,+105.799,+110.331,+100.901,+105.595,+2.251,+3.420
0,48,+16.000,+16.000,+0.000,+0.000,+99.469,+100.119,NaN,NaN,+104.201,+105.496,NaN,NaN,+101.430,+102.685,NaN,NaN,+1.516,+1.617,NaN,NaN,+16.000,+0.000,+99.794,NaN,+104.849,NaN,+102.058,NaN,+1.533,NaN
0,49,+13.000,+13.000,+3.000,+3.000,+97.580,+99.100,+100.449,+101.433,+105.954,+110.898,+100.449,+101.433,+100.794,+105.157,+100.449,+101.433,+3.033,+5.205,+0.000,+0.000,+13.000,+3.000,+98.665,+100.941,+108.426,+100.941,+102.975,+100.941,+3.918,+0.000
0,50,+6.000,+6.000,+0.000,+0.000,+99.927,+102.327,NaN,NaN,+100.005,+108.930,NaN,NaN,+99.940,+105.629,NaN,NaN,+0.029,+3.301,NaN,NaN,+6.000,+0.000,+101.127,NaN,+104.468,NaN,+102.784,NaN,+1.657,NaN
0,51,+21.000,+21.000,+4.000,+4.000,+96.115,+99.763,+96.167,+100.447,+105.272,+109.984,+100.976,+104.174,+100.247,+102.810,+98.621,+102.086,+1.755,+3.567,+1.720,+1.498,+21.000,+4.000,+98.182,+97.598,+107.628,+102.540,+101.529,+100.678,+2.420,+1.900
0,52,+14.000,+14.000,+6.000,+6.000,+99.066,+100.005,+97.747,+100.976,+101.700,+119.287,+108.822,+109.023,+100.737,+104.575,+101.710,+103.764,+0.843,+6.160,+3.397,+3.689,+14.000,+6.000,+99.816,+100.490,+110.291,+108.923,+102.656,+102.925,+3.112,+3.088
0,53,+20.000,+20.000,+2.000,+2.000,+100.055,+100.532,+97.537,+103.234,+104.312,+107.066,+100.386,+103.234,+102.234,+103.481,+98.962,+103.234,+1.063,+1.829,+1.425,+0.000,+20.000,+2.000,+100.293,+100.385,+105.254,+101.810,+102.857,+101.098,+1.358,+0.712
0,54,+14.000,+14.000,+0.000,+0.000,+97.679,+99.698,NaN,NaN,+102.864,+107.143,NaN,NaN,+100.380,+102.223,NaN,NaN,+1.338,+1.895,NaN,NaN,+14.000,+0.000,+98.980,NaN,+104.296,NaN,+101.301,NaN,+1.480,NaN
0,55,+14.000,+14.000,+1.000,+1.000,+100.409,+101.067,+99.931,+107.023,+105.891,+106.541,+99.931,+107.023,+101.525,+103.342,+99.931,+107.023,+1.704,+1.832,+0.000,+0.000,+14.000,+1.000,+100.787,+100.936,+106.216,+100.936,+102.434,+100.936,+1.713,+0.000
0,56,+13.000,+13.000,+1.000,+1.000,+98.736,+99.778,+101.125,+103.207,+102.794,+104.817,+101.125,+103.207,+100.621,+102.508,+101.125,+103.207,+0.992,+1.574,+0.000,+0.000,+13.000,+1.000,+99.257,+101.960,+102.960,+101.960,+101.564,+101.960,+1.141,+0.000
0,57,+11.000,+11.000,+1.000,+1.000,+98.075,+99.838,+100.287,+102.584,+101.893,+104.109,+100.287,+102.584,+100.336,+101.793,+100.287,+102.584,+1.068,+1.430,+0.000,+0.000,+11.000,+1.000,+99.100,+102.548,+102.833,+102.548,+101.065,+102.548,+1.144,+0.000
0,58,+14.000,+14.000,+3.000,+3.000,+98.032,+99.263,+99.024,+101.711,+101.120,+107.050,+101.413,+101.711,+99.890,+102.592,+99.867,+101.711,+1.077,+2.601,+1.095,+0.000,+14.000,+3.000,+98.824,+101.638,+103.632,+101.638,+101.241,+101.638,+1.527,+0.000
0,59,+12.000,+12.000,+2.000,+2.000,+99.127,+99.421,+100.790,+101.792,+100.711,+103.950,+101.792,+104.566,+99.884,+100.940,+101.291,+103.179,+0.473,+1.258,+0.501,+1.387,+12.000,+2.000,+99.274,+101.792,+102.271,+103.139,+100.412,+102.465,+0.788,+0.673
0,60,+14.000,+14.000,+6.000,+6.000,+96.827,+99.833,+100.304,+102.162,+101.225,+105.571,+102.255,+103.676,+100.428,+102.022,+100.674,+102.555,+1.157,+1.892,+0.710,+0.536,+14.000,+6.000,+98.330,+100.850,+103.398,+102.693,+101.225,+101.436,+1.246,+0.703
0,61,+9.000,+9.000,+3.000,+3.000,+97.010,+99.351,+99.609,+101.396,+101.225,+114.149,+101.396,+101.396,+99.893,+102.583,+100.800,+101.396,+1.230,+4.217,+0.842,+0.000,+9.000,+3.000,+98.181,+100.503,+107.687,+101.396,+101.238,+101.098,+2.503,+0.421
0,62,+13.000,+13.000,+4.000,+4.000,+97.104,+99.742,+100.581,+101.138,+103.329,+104.047,+107.859,+109.631,+100.582,+101.815,+103.986,+107.508,+1.698,+1.580,+2.662,+3.678,+13.000,+4.000,+98.680,+100.859,+103.688,+108.745,+101.199,+104.625,+1.542,+2.812
0,63,+17.000,+17.000,+4.000,+4.000,+99.362,+100.835,+99.742,+99.905,+102.871,+106.384,+108.447,+110.045,+101.257,+102.325,+101.919,+103.975,+0.734,+1.605,+3.769,+4.308,+17.000,+4.000,+100.099,+99.824,+103.968,+108.548,+101.791,+102.793,+1.028,+3.563
0,64,+11.000,+11.000,+3.000,+3.000,+100.628,+101.263,+101.506,+102.445,+104.593,+104.984,+101.506,+104.435,+102.471,+103.516,+101.506,+103.313,+1.265,+1.102,+0.000,+0.832,+11.000,+3.000,+101.121,+101.976,+104.593,+102.970,+102.993,+102.409,+1.095,+0.416
0,65,+14.000,+14.000,+7.000,+7.000,+99.178,+100.414,+96.776,+101.870,+104.217,+114.105,+103.946,+105.424,+102.060,+104.358,+101.043,+103.589,+1.271,+3.714,+2.328,+1.102,+14.000,+7.000,+99.796,+100.991,+109.161,+104.004,+103.209,+102.308,+2.324,+1.019
0,66,+16.000,+16.000,+5.000,+5.000,+99.197,+100.894,+98.700,+101.506,+103.243,+104.676,+102.822,+103.593,+101.723,+102.494,+100.959,+102.758,+1.031,+0.900,+1.613,+1.023,+16.000,+5.000,+100.495,+100.497,+103.960,+103.207,+102.109,+102.139,+0.919,+1.023
0,67,+9.000,+9.000,+9.000,+9.000,+98.561,+100.218,+97.336,+102.046,+101.861,+104.320,+100.894,+105.092,+100.551,+101.701,+100.203,+103.121,+1.159,+1.089,+1.105,+1.395,+9.000,+9.000,+99.390,+99.774,+102.607,+101.470,+101.126,+100.816,+1.003,+0.695
0,68,+17.000,+17.000,+10.000,+10.000,+96.123,+100.512,+99.522,+99.793,+103.612,+108.563,+100.388,+108.297,+100.179,+102.862,+99.945,+103.732,+2.104,+2.344,+0.301,+3.179,+17.000,+10.000,+99.061,+99.658,+104.911,+100.928,+101.520,+100.258,+1.729,+0.383
0,69,+13.000,+13.000,+3.000,+3.000,+95.033,+96.831,+105.581,+105.581,+102.113,+102.862,+105.581,+105.581,+99.677,+101.406,+105.581,+105.581,+2.647,+1.797,+0.000,+0.000,+13.000,+3.000,+95.932,+105.581,+102.160,+105.581,+100.542,+105.581,+2.098,+0.000
0,70,+10.000,+10.000,+10.000,+10.000,+99.504,+99.879,+99.351,+101.203,+102.862,+104.672,+102.470,+110.943,+100.676,+102.565,+101.337,+105.011,+1.186,+1.535,+0.991,+3.907,+10.000,+10.000,+99.744,+101.109,+103.767,+104.342,+101.621,+102.552,+1.194,+0.880
0,71,+10.000,+10.000,+9.000,+9.000,+95.204,+97.439,+98.714,+100.707,+105.545,+106.595,+101.705,+102.046,+99.843,+101.944,+100.628,+101.448,+3.450,+3.263,+0.917,+0.556,+10.000,+9.000,+96.322,+100.357,+106.070,+101.876,+100.893,+101.049,+3.221,+0.618
0,72,+10.000,+10.000,+10.000,+10.000,+96.213,+96.898,+99.153,+101.608,+100.264,+105.004,+103.532,+106.628,+98.028,+101.118,+100.260,+104.363,+1.326,+2.919,+1.199,+1.780,+10.000,+10.000,+96.555,+101.406,+102.634,+104.061,+99.573,+102.018,+1.956,+0.785
0,73,+11.000,+11.000,+8.000,+8.000,+96.739,+99.723,+98.816,+102.712,+103.817,+105.785,+103.532,+106.844,+99.673,+102.154,+101.542,+105.043,+2.141,+1.995,+1.689,+1.698,+11.000,+8.000,+98.763,+102.436,+103.839,+103.814,+100.914,+103.086,+1.850,+0.538
0,74,+9.000,+9.000,+6.000,+6.000,+97.308,+101.310,+96.767,+103.893,+101.992,+103.420,+102.662,+107.871,+100.623,+102.229,+100.463,+105.882,+1.372,+0.814,+2.660,+1.989,+9.000,+6.000,+99.964,+99.740,+102.639,+102.838,+101.426,+102.087,+0.829,+1.086
0,75,+8.000,+8.000,+5.000,+5.000,+95.380,+97.336,+99.168,+100.737,+100.810,+101.805,+100.737,+101.203,+98.245,+99.969,+99.748,+101.017,+1.503,+1.310,+0.632,+0.228,+8.000,+5.000,+96.358,+100.185,+100.828,+100.737,+99.107,+100.578,+1.209,+0.216
0,76,+7.000,+7.000,+6.000,+6.000,+99.374,+104.462,+98.933,+103.013,+106.241,+111.598,+101.173,+107.730,+103.383,+107.133,+100.582,+105.372,+2.036,+2.865,+0.763,+2.358,+7.000,+6.000,+103.801,+102.160,+108.012,+105.372,+105.258,+103.172,+1.397,+1.434
0,77,+8.000,+8.000,+3.000,+3.000,+96.630,+99.485,+97.991,+101.787,+101.778,+102.279,+100.085,+101.787,+100.057,+101.600,+99.121,+101.787,+1.420,+0.895,+0.863,+0.000,+8.000,+3.000,+98.058,+99.038,+102.028,+100.936,+100.828,+99.887,+1.149,+0.788
0,78,+18.000,+18.000,+5.000,+5.000,+98.891,+101.404,+101.255,+102.802,+107.037,+108.242,+102.173,+104.254,+101.674,+103.273,+101.598,+103.353,+1.731,+1.886,+0.422,+0.676,+18.000,+5.000,+100.494,+101.904,+107.640,+103.214,+102.473,+102.207,+1.644,+0.510
0,79,+23.000,+23.000,+3.000,+3.000,+97.962,+99.164,+95.172,+107.505,+105.038,+106.910,+99.049,+107.505,+101.820,+103.642,+97.757,+107.505,+2.202,+1.655,+1.827,+0.000,+23.000,+3.000,+99.042,+98.930,+105.820,+99.305,+102.731,+99.120,+1.721,+0.153
0,80,+10.000,+10.000,+5.000,+5.000,+100.145,+101.093,+99.346,+101.311,+103.575,+107.571,+102.875,+107.282,+101.946,+103.558,+100.495,+104.179,+1.228,+2.148,+1.224,+1.891,+10.000,+5.000,+100.619,+100.964,+105.573,+105.078,+102.752,+102.222,+1.549,+1.521
0,81,+12.000,+12.000,+3.000,+3.000,+98.282,+100.145,+100.827,+101.054,+104.034,+105.833,+101.590,+102.717,+100.271,+102.104,+101.157,+101.608,+1.625,+2.034,+0.320,+0.784,+12.000,+3.000,+99.344,+100.940,+104.876,+102.153,+101.187,+101.382,+1.734,+0.547
0,82,+12.000,+12.000,+4.000,+4.000,+97.839,+99.251,+98.547,+101.299,+101.921,+104.379,+107.565,+110.934,+100.195,+101.550,+103.649,+108.525,+1.150,+1.882,+3.853,+4.172,+12.000,+4.000,+98.674,+99.923,+102.789,+108.850,+100.873,+105.429,+1.406,+3.367
0,83,+12.000,+12.000,+9.000,+9.000,+99.728,+99.962,+98.323,+98.603,+106.576,+110.419,+100.457,+102.148,+101.917,+104.278,+99.784,+101.352,+2.120,+3.858,+0.850,+1.251,+12.000,+9.000,+99.845,+98.463,+108.497,+101.302,+103.097,+100.281,+2.775,+0.867
0,84,+12.000,+12.000,+4.000,+4.000,+100.452,+100.452,+98.737,+102.651,+103.004,+107.867,+101.864,+107.911,+101.624,+102.982,+101.083,+106.596,+0.969,+1.703,+1.354,+2.278,+12.000,+4.000,+100.452,+102.212,+105.249,+102.520,+102.303,+102.443,+1.202,+0.133
