game,day,buyerGD_0.value,buyerGD_1.value,buyerGD_2.value,buyerGD_3.value,buyerGD_4.value,buyerRE_0.value,buyerRE_1.value,buyerRE_2.value,buyerRE_3.value,buyerRE_4.value,buyerZIC_0.value,buyerZIC_1.value,buyerZIC_2.value,buyerZIC_3.value,buyerZIC_4.value,buyerZIP_0.value,buyerZIP_1.value,buyerZIP_2.value,buyerZIP_3.value,buyerZIP_4.value,sellerGD_0.value,sellerGD_1.value,sellerGD_2.value,sellerGD_3.value,sellerGD_4.value,sellerRE_0.value,sellerRE_1.value,sellerRE_2.value,sellerRE_3.value,sellerRE_4.value,sellerZIC_0.value,sellerZIC_1.value,sellerZIC_2.value,sellerZIC_3.value,sellerZIC_4.value,sellerZIP_0.value,sellerZIP_1.value,sellerZIP_2.value,sellerZIP_3.value,sellerZIP_4.value
0,1813,+103.290,+106.436,+99.134,+101.926,+102.977,+103.256,+102.674,+101.588,+98.863,+99.342,+100.555,+101.934,+101.256,+104.584,+103.448,+98.996,+100.929,+100.025,+107.885,+96.397,+100.101,+98.344,+103.414,+101.073,+98.343,+103.297,+95.385,+104.822,+100.753,+95.564,+102.189,+102.595,+97.337,+99.821,+98.657,+101.197,+103.126,+103.319,+98.013,+99.019
0,1814,+104.171,+98.089,+101.085,+98.744,+102.510,+104.678,+104.592,+104.341,+101.218,+99.532,+102.354,+98.392,+103.338,+100.440,+100.448,+103.383,+104.209,+100.697,+97.039,+105.958,+101.014,+102.894,+97.536,+100.455,+97.600,+102.995,+103.044,+100.165,+103.828,+101.079,+102.753,+102.946,+104.091,+98.212,+101.532,+99.647,+99.145,+98.106,+103.020,+99.607
0,1815,+106.768,+101.752,+95.208,+101.420,+100.295,+101.479,+102.006,+97.745,+102.570,+100.361,+106.892,+102.315,+100.019,+100.569,+102.438,+95.364,+101.084,+104.334,+99.415,+104.254,+98.465,+102.259,+101.244,+95.862,+100.768,+97.500,+99.912,+100.213,+104.849,+103.902,+102.726,+100.548,+100.405,+98.235,+98.193,+98.940,+102.197,+99.530,+99.403,+102.402
0,1816,+99.172,+105.030,+103.740,+99.862,+98.498,+100.716,+104.243,+106.292,+98.281,+97.541,+103.960,+102.981,+99.066,+100.840,+103.125,+102.797,+99.885,+101.139,+104.784,+100.952,+98.681,+104.285,+98.402,+100.724,+104.934,+104.243,+102.764,+95.506,+103.435,+95.097,+100.983,+103.628,+100.666,+102.401,+95.283,+97.977,+101.601,+99.535,+100.056,+98.930
0,1817,+98.885,+101.954,+103.667,+101.860,+101.909,+103.818,+100.572,+107.728,+103.718,+102.859,+103.698,+100.826,+99.922,+101.273,+101.425,+102.720,+102.864,+100.188,+101.546,+102.461,+103.935,+100.413,+97.519,+103.199,+102.496,+99.032,+103.014,+99.629,+99.533,+100.568,+104.953,+104.827,+100.904,+98.150,+103.677,+101.992,+104.364,+95.007,+101.483,+95.571
0,1818,+103.386,+102.643,+100.894,+98.749,+99.614,+104.731,+102.297,+104.529,+98.132,+96.948,+100.807,+99.928,+100.041,+108.658,+103.040,+101.501,+106.655,+100.611,+101.806,+105.128,+101.590,+102.817,+99.743,+98.716,+100.771,+99.552,+99.732,+102.474,+104.367,+99.429,+98.723,+96.298,+103.037,+96.498,+96.831,+98.092,+96.199,+102.191,+102.934,+100.238
0,1819,+103.865,+100.219,+98.131,+105.141,+101.928,+100.967,+96.424,+99.964,+104.349,+99.439,+98.880,+97.081,+100.373,+103.061,+102.696,+100.558,+99.633,+101.591,+98.857,+100.807,+102.690,+95.677,+101.268,+96.967,+95.786,+96.115,+98.397,+100.145,+103.378,+99.209,+95.882,+98.089,+103.115,+96.740,+95.990,+99.081,+102.714,+101.532,+97.232,+102.853
0,1820,+106.143,+104.690,+99.218,+103.534,+100.180,+97.725,+102.396,+102.595,+100.167,+106.508,+101.428,+105.259,+99.599,+106.874,+101.210,+104.308,+99.110,+104.351,+99.489,+96.737,+103.353,+104.597,+104.801,+97.239,+96.026,+102.117,+97.450,+102.454,+101.724,+103.063,+95.475,+97.284,+101.691,+101.670,+101.139,+103.666,+103.095,+99.995,+99.820,+96.384
0,1821,+96.528,+101.300,+98.506,+104.294,+105.739,+103.121,+104.721,+102.846,+97.883,+102.931,+99.891,+107.056,+101.369,+103.848,+102.486,+101.735,+100.061,+99.515,+99.484,+101.053,+104.581,+98.841,+96.990,+102.880,+103.863,+99.834,+96.662,+104.764,+99.842,+97.009,+96.279,+102.194,+101.854,+101.410,+100.222,+99.987,+97.099,+95.223,+100.124,+103.337
0,1822,+99.995,+99.600,+102.522,+99.443,+101.391,+103.966,+101.295,+100.039,+100.908,+107.325,+103.753,+101.658,+103.923,+99.952,+100.698,+101.933,+102.873,+103.844,+97.744,+101.310,+98.524,+103.907,+102.044,+102.106,+103.032,+99.274,+99.444,+97.287,+98.176,+102.713,+98.480,+96.644,+102.300,+98.607,+96.057,+96.516,+96.539,+99.085,+95.037,+99.200
